domain,brand,external_product_id,title,product_kind,recommended_lane,catalog_attached,index_serving_eligible,identity_ready,product_intel_high_quality,price_amount,price_currency,availability,description_len,has_image,has_full_inci,has_how_to,duplicate_canonical_identity_review,hard_risk,source_gap,quality_flags,canonical_url
786cosmetics.com,786 Cosmetics,ext_8d14bc437cfb15f2717c6bcc,Nail Polish Set 6 Piece (Choose Your Colors),bundle_or_sample,hold_risk_review,true,true,true,true,79.99,USD,in_stock,396,true,false,false,false,true,false,bundle_or_sample,https://786cosmetics.com/products/nail-polish-set-6-piece-choose-your-colors
786cosmetics.com,786 Cosmetics,ext_bde8c6160a5da39af55066d6,Riviera Collection - 4 Piece Nail Polish Set,bundle_or_sample,hold_risk_review,true,true,true,true,54.99,USD,in_stock,348,true,false,false,false,true,false,bundle_or_sample,https://786cosmetics.com/products/riviera-collection-4-piece-nail-polish-set
786cosmetics.com,786 Cosmetics,ext_55b774d3c57906a77a7167f0,Sorrento - Breathable Nail Polish,beauty_formula,hold_risk_review,true,true,true,true,13.99,USD,in_stock,469,true,true,true,false,true,false,regulated_claim_review,https://786cosmetics.com/products/sorrento-breathable-nail-polish
786cosmetics.com,786 Cosmetics,ext_e86ee213b542fbb671e0804e,Soy Nail Polish Remover With Almond Essential Oil,beauty_formula,hold_risk_review,true,true,true,true,14.99,USD,in_stock,627,true,true,true,false,true,false,regulated_claim_review,https://786cosmetics.com/products/soy-based-nail-polish-remover
786cosmetics.com,786 Cosmetics,ext_58baf9029d81af1ac9f8bc7e,Soy Nail Polish Remover With Jojoba Seed & Tea Tree Oil,beauty_formula,hold_risk_review,true,true,true,true,14.99,USD,out_of_stock,834,true,true,true,false,true,false,regulated_claim_review,https://786cosmetics.com/products/soy-nail-polish-remover-with-jojoba-seed-tea-tree-oil
abyssianhaircare.com,Abyssian,ext_3508560cf76c6d564d97f6d0,Dream Bonds Bio Emulsion,beauty_formula,hold_risk_review,true,true,true,true,20,USD,in_stock,310,true,true,true,false,true,false,regulated_claim_review,https://www.abyssianhaircare.com/products/dream-bonds-bio-emulsion
activedrip.com,Active Drip,ext_daba06ea03080351d96dd6f9,CICA MILK DRIP,beauty_formula,hold_risk_review,true,true,true,true,58.5,USD,in_stock,179,true,true,true,false,true,false,regulated_claim_review,https://activedrip.com/products/cica-b5-recovery-serum
activedrip.com,Active Drip,ext_94e9169cdf21031b65f760c9,HA + PEPTIDES EYE CARE,beauty_formula,hold_risk_review,true,true,true,true,41.9,USD,in_stock,131,true,true,true,false,true,false,regulated_claim_review,https://activedrip.com/products/hyaluronic-acid-peptides-eye-contour
activedrip.com,Active Drip,ext_833660ffbf5c744869351463,R-Q10 EYE CARE,beauty_formula,hold_risk_review,true,true,true,true,41.9,USD,in_stock,147,true,true,true,false,true,false,regulated_claim_review,https://activedrip.com/products/retinol-q10-anti-age-eye-contour
activedrip.com,Active Drip,ext_7e270c8cb635a23a446a76f9,THE ICONIC MOISTURISER,beauty_formula,hold_risk_review,true,true,true,true,59.9,USD,in_stock,168,true,true,true,false,true,false,regulated_claim_review,https://activedrip.com/products/vitamin-c-hyaluronic-acid-moisturising-and-antioxidant-cream
baiebotanique.com,Baie Botanique,ext_20f729741a92bbaccfca7eee,4-in-1 Hyaluronic Face Serum,bundle_or_sample,hold_risk_review,true,true,true,true,29,USD,in_stock,888,true,false,true,false,true,false,bundle_or_sample,https://www.baiebotanique.com/products/regenerating-serum
baiebotanique.com,Baie Botanique,ext_2f6e77ac2e199c3e0f177606,Face & Body Mineral Sunscreen SPF 30 with Vitamin C,wellness_or_supplement,hold_risk_review,true,true,true,true,36,USD,in_stock,574,true,false,false,false,true,false,regulated_claim_review|wellness_or_supplement,https://www.baiebotanique.com/products/face-body-mineral-sunscreen-spf-30-with-vitamin-c-sns
baiebotanique.com,Baie Botanique,ext_26db09ae52153e40764132e9,Organic Mineral Face and Body Sunscreen SPF 50,wellness_or_supplement,hold_risk_review,true,true,true,true,39,USD,in_stock,658,true,false,true,false,true,false,wellness_or_supplement,https://www.baiebotanique.com/products/organic-mineral-face-and-body-sunscreen-spf-50-sns
baiebotanique.com,Baie Botanique,ext_7d663ae73f6672beca8a3346,Organic Mineral Face Sunscreen SPF 50 70g,wellness_or_supplement,hold_risk_review,true,true,true,true,50,USD,in_stock,674,true,false,true,false,true,false,wellness_or_supplement,https://www.baiebotanique.com/products/organic-mineral-face-sunscreen-spf-50-sns
baiebotanique.com,Baie Botanique,ext_7cdc2272352dad8a62ba2b81,Organic Mineral Sunscreen Baby & Children SPF 50,wellness_or_supplement,hold_risk_review,true,true,true,true,33,USD,in_stock,342,true,false,true,false,true,false,wellness_or_supplement,https://www.baiebotanique.com/products/organic-mineral-sunscreen-baby-children-spf-50
baiebotanique.com,Baie Botanique,ext_baffc5e63cbbcc0ecc9fb0f0,Organic Mineral Sunscreen for Baby & Children SPF 50,wellness_or_supplement,hold_risk_review,true,false,false,true,33,USD,in_stock,342,true,true,true,false,true,false,wellness_or_supplement,https://www.baiebotanique.com/products/organic-mineral-sunscreen-for-baby-children-spf-50
baiebotanique.com,Baie Botanique,ext_d063539b9d43b44093117f24,Rose Renew Face Cream,bundle_or_sample,hold_risk_review,true,true,true,true,44,USD,in_stock,699,true,false,true,false,true,false,regulated_claim_review|bundle_or_sample,https://www.baiebotanique.com/products/rose-renew-face-cream-sns
baiebotanique.com,Baie Botanique,ext_1d312f4c2dac999920d9b936,Rose Renew Face Wash,beauty_formula,hold_risk_review,true,true,true,true,27,USD,in_stock,478,true,true,false,false,true,true,regulated_claim_review|missing_how_to,https://www.baiebotanique.com/products/rose-renew-face-wash-125ml-sns
baiebotanique.com,Baie Botanique,ext_00346a3a72bec785209bede4,Rose Renew Facial Oil,beauty_formula,hold_risk_review,true,true,true,true,36,USD,in_stock,1065,true,false,true,false,true,true,regulated_claim_review|missing_full_inci,https://www.baiebotanique.com/products/rose-renew-facial-oil-sns
baiebotanique.com,Baie Botanique,ext_a128466e0b34f043b8e78adf,Rose Renew Regenerating Serum,bundle_or_sample,hold_risk_review,true,true,true,true,47,USD,in_stock,888,true,false,true,false,true,false,bundle_or_sample,https://www.baiebotanique.com/products/rose-renew-regenerating-serum-sns
byrabeauty.com,Byra,ext_3d78ee9a97fa29cbc4d22b67,Beauty Flight Pack by Byra & Anaya,accessory_or_tool,hold_risk_review,true,false,true,true,239,USD,in_stock,1294,true,false,false,false,true,false,accessory_or_tool,https://byrabeauty.com/products/beauty-flight-pack
byrabeauty.com,Byra,ext_936878eeb9a3b577ef32f8a6,Byra - Complete Skin Transformation Set,bundle_or_sample,hold_risk_review,true,false,true,true,373.9,USD,in_stock,4642,true,false,false,false,true,false,high_price_review|regulated_claim_review|bundle_or_sample,https://byrabeauty.com/products/byra-complete-skin-transformation-set
byrabeauty.com,Byra,ext_475ee6b7d783d597bb021546,Byra - Skin Brightening Trio,bundle_or_sample,hold_risk_review,true,false,true,true,222.9,USD,in_stock,3032,true,false,false,false,true,false,regulated_claim_review|bundle_or_sample,https://byrabeauty.com/products/byra-skin-brightening-trio
byrabeauty.com,Byra,ext_d70d0668aa2e18fed1d2086d,Byra - Skin Firming Trio,bundle_or_sample,hold_risk_review,true,true,true,true,222.9,USD,in_stock,2977,true,false,false,false,true,false,regulated_claim_review|bundle_or_sample,https://byrabeauty.com/products/byra-skin-firming-trio
byrabeauty.com,Byra,ext_effcc5f6c49a6774850db282,Glow & Renewal Serum Combo,wellness_or_supplement,hold_risk_review,true,true,true,true,189.9,USD,in_stock,1409,true,false,false,false,true,false,regulated_claim_review|wellness_or_supplement,https://byrabeauty.com/products/glow-renewal-serum-combo
byrabeauty.com,Byra,ext_9b1044e6e0e376f6e31754df,ILLUMINATE Nutri-Serum Concentrate,wellness_or_supplement,hold_risk_review,true,false,true,true,100.9,USD,in_stock,1578,true,false,false,false,true,false,regulated_claim_review|wellness_or_supplement,https://byrabeauty.com/products/illuminate-nutri-serum-concentrate
byrabeauty.com,Byra,ext_a146f7010622206ee2796574,"Je Suis Tote Bag (pure cotton, thick 22oz)",accessory_or_tool,hold_risk_review,true,true,true,false,24,USD,in_stock,1156,true,false,false,false,true,false,accessory_or_tool,https://byrabeauty.com/products/je-suis-comme-je-suis-tote-bag-pure-cotton-thick-22oz
byrabeauty.com,Byra,ext_9820a5ae58feea4c66c19cef,MERACLE Nutri-Essence Treatment Enhancer,wellness_or_supplement,hold_risk_review,true,false,true,true,69.9,USD,in_stock,2038,true,false,false,false,true,false,regulated_claim_review|wellness_or_supplement,https://byrabeauty.com/products/nutri-essence-aha-bha
byrabeauty.com,Byra,ext_c015b81bbdd329d51a5430fd,Naked Skin Nutrition: Feed Your Glow (Hardcover),beauty_formula,hold_risk_review,true,false,true,false,25,USD,in_stock,2482,true,false,false,false,true,true,regulated_claim_review|missing_full_inci|missing_how_to,https://byrabeauty.com/products/naked-skin-nutrition-feed-your-glow-hardcover
byrabeauty.com,Byra,ext_a92dc3f3178447692d4cac69,PURIFY Biotic Cleanser,beauty_formula,hold_risk_review,true,true,true,true,69.9,USD,in_stock,1948,true,false,false,false,true,true,regulated_claim_review|missing_full_inci|missing_how_to,https://byrabeauty.com/products/purify-biotic-cleanser-1
byrabeauty.com,Byra,ext_60e8d58a4992f033747967f5,REJUVENATE Nutri-Serum Concentrate,wellness_or_supplement,hold_risk_review,true,false,true,true,100.9,USD,in_stock,1640,true,false,false,false,true,false,regulated_claim_review|wellness_or_supplement,https://byrabeauty.com/products/rejuvenate-nutri-serum-concentrate
byrabeauty.com,Byra,ext_1a0538d5cde6bee407083bd0,SATURATE Nutri-Moisturiser,wellness_or_supplement,hold_risk_review,true,true,true,true,69.9,USD,in_stock,1720,true,false,false,false,true,false,wellness_or_supplement,https://byrabeauty.com/products/saturate-nutri-moisturiser
byrabeauty.com,Byra,ext_9940e0166e797a4b3d334815,Trigona Propolis Oil 20ml,wellness_or_supplement,hold_risk_review,true,false,true,true,27,USD,in_stock,4246,true,false,false,false,true,false,regulated_claim_review|wellness_or_supplement,https://byrabeauty.com/products/propolis-oil-20ml
coconutmatter.com,COCONUT MATTER,ext_ddbc97c02c9aebc6458797cf,2-in-1 Konjac Body Sponge,accessory_or_tool,hold_risk_review,true,true,true,true,15,USD,in_stock,166,true,false,false,false,true,false,accessory_or_tool,https://coconutmatter.com/products/2-in-1-konjac-body-sponge-for-smooth-glowy-skin
coconutmatter.com,COCONUT MATTER,ext_8982e4384c3bd70a5718c899,CLEAR LIP CARE,beauty_formula,hold_risk_review,true,true,true,true,25,USD,in_stock,577,true,true,true,false,true,false,regulated_claim_review,https://coconutmatter.com/products/clear-lip-care
coconutmatter.com,COCONUT MATTER,ext_a7f414cda657f8c5857fafe8,Goji Shake Shampoo Concentrate | For Treated Hair,beauty_formula,hold_risk_review,true,true,true,true,25,USD,in_stock,247,true,true,true,false,true,false,regulated_claim_review,https://coconutmatter.com/products/goji-shake-shampoo-concentrate
coconutmatter.com,COCONUT MATTER,ext_c840771410198f627d75673a,TINTED COCONUT LIP BALM,beauty_formula,hold_risk_review,true,true,true,true,19,USD,in_stock,268,true,true,true,false,true,false,regulated_claim_review,https://coconutmatter.com/products/tinted-coconut-lip-balm
delicatedaisys.com,Delicate Daisys Botanical Beauty,ext_b344f028268229b02a16d0cb,Cooling After Sun Body Oil Aloe Vera,beauty_formula,hold_risk_review,true,true,true,true,34.99,USD,in_stock,454,true,true,true,false,true,false,regulated_claim_review,https://delicatedaisys.com/products/cooling-after-sun-body-oil-aloe-vera
delicatedaisys.com,Delicate Daisys Botanical Beauty,ext_770904b0a8a54583347cea85,Herbal Hair Mask Probiotics,beauty_formula,hold_risk_review,true,true,true,true,34.99,USD,in_stock,654,true,true,true,false,true,false,regulated_claim_review,https://delicatedaisys.com/products/herbal-hair-mask-probiotics
delicatedaisys.com,Delicate Daisys Botanical Beauty,ext_31b732e4e40c0579c5f4c554,Nourishing Probiotic Body Wash Pineapple,wellness_or_supplement,hold_risk_review,true,true,true,true,19.99,USD,in_stock,171,true,true,true,false,true,false,wellness_or_supplement,https://delicatedaisys.com/products/nourishing-probiotic-body-wash-pineapple
joocyee.com,Joocyee,ext_3ca7c85748b01b4bc8e2f3bb,Color-correcting Primer,beauty_formula,hold_risk_review,true,false,true,true,18.9,USD,in_stock,561,true,true,true,true,true,false,duplicate_canonical_identity_review,https://joocyee.com/products/color-correcting-primer
joocyee.com,Joocyee,ext_794deab047eb4a75225329df,Color-correcting Primer,beauty_formula,hold_risk_review,true,false,true,true,18.9,USD,in_stock,561,true,true,true,true,true,false,duplicate_canonical_identity_review,https://joocyee.com/products/color-correcting-primer
joocyee.com,Joocyee,ext_8bced3f34a8100c3cfa62377,Color-correcting Primer,beauty_formula,hold_risk_review,true,false,true,true,18.9,USD,in_stock,561,true,true,true,true,true,false,duplicate_canonical_identity_review,https://joocyee.com/products/color-correcting-primer
joocyee.com,Joocyee,ext_2881559170714581057e21eb,Glazed Lip Gloss,beauty_formula,hold_risk_review,true,false,true,true,19.9,USD,in_stock,667,true,true,true,true,true,false,duplicate_canonical_identity_review,https://joocyee.com/products/glazed-lip-gloss
joocyee.com,Joocyee,ext_35ffa71281354a958ef30f7e,Glazed Lip Gloss,beauty_formula,hold_risk_review,true,false,true,true,19.9,USD,in_stock,667,true,true,true,true,true,false,duplicate_canonical_identity_review,https://joocyee.com/products/glazed-lip-gloss
joocyee.com,Joocyee,ext_3c9980e0455d648c3173c14e,Glazed Lip Gloss,beauty_formula,hold_risk_review,true,false,true,true,19.9,USD,in_stock,667,true,true,true,true,true,false,duplicate_canonical_identity_review,https://joocyee.com/products/glazed-lip-gloss
joocyee.com,Joocyee,ext_41c98523b6fc0a8279c3095c,Glazed Lip Gloss,beauty_formula,hold_risk_review,true,false,true,true,19.9,USD,in_stock,667,true,true,true,true,true,false,duplicate_canonical_identity_review,https://joocyee.com/products/glazed-lip-gloss
joocyee.com,Joocyee,ext_4888a0d0940daa58fc77af80,Glazed Lip Gloss,beauty_formula,hold_risk_review,true,false,true,true,19.9,USD,in_stock,667,true,true,true,true,true,false,duplicate_canonical_identity_review,https://joocyee.com/products/glazed-lip-gloss
joocyee.com,Joocyee,ext_52a27acd606756dea463a717,Glazed Lip Gloss,beauty_formula,hold_risk_review,true,false,true,true,19.9,USD,in_stock,667,true,true,true,true,true,false,duplicate_canonical_identity_review,https://joocyee.com/products/glazed-lip-gloss
joocyee.com,Joocyee,ext_70a0b0b3c68a48630060c7ff,Glazed Lip Gloss,beauty_formula,hold_risk_review,true,false,true,true,19.9,USD,in_stock,667,true,true,true,true,true,false,duplicate_canonical_identity_review,https://joocyee.com/products/glazed-lip-gloss
joocyee.com,Joocyee,ext_75c1cd3bbad92bbdbc6ab010,Glazed Lip Gloss,beauty_formula,hold_risk_review,true,false,true,true,19.9,USD,in_stock,667,true,true,true,true,true,false,duplicate_canonical_identity_review,https://joocyee.com/products/glazed-lip-gloss
joocyee.com,Joocyee,ext_a9a9d873995dc784e34cb222,Glazed Lip Gloss,beauty_formula,hold_risk_review,true,false,true,true,19.9,USD,in_stock,667,true,true,true,true,true,false,duplicate_canonical_identity_review,https://joocyee.com/products/glazed-lip-gloss
joocyee.com,Joocyee,ext_bb9685457f5a919c945ee9ce,Glazed Lip Gloss,beauty_formula,hold_risk_review,true,false,true,true,19.9,USD,in_stock,667,true,true,true,true,true,false,duplicate_canonical_identity_review,https://joocyee.com/products/glazed-lip-gloss
joocyee.com,Joocyee,ext_c037778265747b32fc52a16c,Glazed Lip Gloss,beauty_formula,hold_risk_review,true,false,true,true,19.9,USD,in_stock,667,true,true,true,true,true,false,duplicate_canonical_identity_review,https://joocyee.com/products/glazed-lip-gloss
joujoubotanicals.com,JouJou,ext_2314e741590a5ade2119c43b,ABSOLUTE BERRY Bio Retinol Face Oil,wellness_or_supplement,hold_risk_review,true,true,true,true,148,USD,in_stock,608,true,true,true,false,true,false,wellness_or_supplement,https://joujoubotanicals.com/products/absolute-berry-bio-retinol-face-oil
joujoubotanicals.com,JouJou,ext_ab1e091b3576e74f9c8c69a4,CACTUS NECTAR Hydrating Cream Mist,wellness_or_supplement,hold_risk_review,true,true,true,true,61,USD,in_stock,516,true,true,true,false,true,false,wellness_or_supplement,https://joujoubotanicals.com/products/cactus-nectar-hydrating-cream-mist
joujoubotanicals.com,JouJou,ext_a446740ca44f1076bec70305,CHARM Beauty Case,accessory_or_tool,hold_risk_review,true,true,true,true,65,USD,in_stock,299,true,false,false,false,true,false,regulated_claim_review|accessory_or_tool,https://joujoubotanicals.com/products/charm-beauty-case
joujoubotanicals.com,JouJou,ext_6e0cde8064187b879bd10f4b,ISLAND GIRL Summer Oil,wellness_or_supplement,hold_risk_review,true,true,true,true,90,USD,in_stock,661,true,true,true,false,true,false,wellness_or_supplement,https://joujoubotanicals.com/products/island-girl-summer-oil
joujoubotanicals.com,JouJou,ext_719d683e482adbce34e67d48,JUICY DREAM Lip Velvet Oil,beauty_formula,hold_risk_review,true,true,true,true,34,USD,in_stock,480,true,true,true,false,true,false,regulated_claim_review,https://joujoubotanicals.com/products/juicy-dream-lip-oil
joujoubotanicals.com,JouJou,ext_2dbaeb268d0c98a5fed5640c,LA CRÈME MAGIQUE Rich Cream,wellness_or_supplement,hold_risk_review,true,true,true,true,131,USD,in_stock,570,true,true,true,false,true,false,wellness_or_supplement,https://joujoubotanicals.com/products/la-creme-magique-rich-cream
joujoubotanicals.com,JouJou,ext_7cc6e630babe6796fd552924,MARSHMALLOW ROSE Balancing Moisturizer,wellness_or_supplement,hold_risk_review,true,true,true,true,127,USD,in_stock,592,true,true,true,false,true,false,wellness_or_supplement,https://joujoubotanicals.com/products/marshmallow-rose-balancing-moisturizer
joujoubotanicals.com,JouJou,ext_eb41cec0e70a3060f4e647f2,PLUM MELT Exosome Amino Cleanser,wellness_or_supplement,hold_risk_review,true,true,true,true,59,USD,in_stock,765,true,true,true,false,true,false,wellness_or_supplement,https://joujoubotanicals.com/products/plum-melt-exosome-amino-cleanser
joujoubotanicals.com,JouJou,ext_f2648c82909f3af0395a9be2,Velvet Skincare Headband,accessory_or_tool,hold_risk_review,true,false,true,true,19,USD,in_stock,195,true,false,false,false,true,false,accessory_or_tool,https://joujoubotanicals.com/products/velvet-skincare-head-band
khus-khus.com,KHUS KHUS,ext_65f9a9219685ffc820a9eee8,C DROPS serum,wellness_or_supplement,hold_risk_review,true,true,true,true,32,USD,in_stock,381,true,true,true,false,true,false,wellness_or_supplement,https://khus-khus.com/products/c-drops-serum/
khus-khus.com,KHUS KHUS,ext_b30bcf26cdb534ef9538a3f7,COPIOUS body serum,wellness_or_supplement,hold_risk_review,true,true,true,true,85,USD,in_stock,377,true,true,true,false,true,false,wellness_or_supplement,https://khus-khus.com/products/copious-body-serum/
khus-khus.com,KHUS KHUS,ext_45cabf70e20e807f1ea5d63e,THE FIX face potion,wellness_or_supplement,hold_risk_review,true,true,true,true,84,USD,in_stock,389,true,true,true,false,true,false,wellness_or_supplement,https://khus-khus.com/products/fix-face-potion/
lhamour.com,Lhamour,ext_28e7f21f6b18d6378601ce06,Natural Shampoo Bar for Healthy Hair & Scalp | Lhamour,beauty_formula,hold_risk_review,true,true,true,true,10,USD,in_stock,376,true,true,true,false,true,false,regulated_claim_review,https://www.lhamour.com/products/shampoo-bar
linhart.nyc,Linhart Smile Care,ext_44b5c6180b6b2e57bfa2a8ed,16 LED Light for Teeth Whitening,beauty_formula,hold_risk_review,true,false,false,true,38,USD,in_stock,224,true,false,false,false,true,true,regulated_claim_review|missing_full_inci|missing_how_to,https://linhart.nyc/products/16-led-light-for-teeth-whitening
linhart.nyc,Linhart Smile Care,ext_d12ff84d24e9efa1b2953881,Lip Balm SPF 15,sunscreen_regulated,hold_risk_review,true,false,false,true,5,USD,in_stock,421,true,false,true,false,true,false,regulated_claim_review|sunscreen_regulated,https://linhart.nyc/products/lip-balm-spf-15
linhart.nyc,Linhart Smile Care,ext_61eb4eb37362ae7b05a0ea62,Microfiber Dental Floss in Glass Bottle - 25m - Mint & Xylitol,beauty_formula,hold_risk_review,true,false,false,true,12,USD,in_stock,1081,true,false,false,false,true,true,regulated_claim_review|missing_full_inci|missing_how_to,https://linhart.nyc/products/microfiber-dental-floss-in-glass-bottle-25m-mint-xylitol
linhart.nyc,Linhart Smile Care,ext_ef9fce748dfe937928f48d1a,Nano-Silver Toothbrush,accessory_or_tool,hold_risk_review,true,false,false,true,10,USD,in_stock,1028,true,false,false,false,true,false,regulated_claim_review|accessory_or_tool,https://linhart.nyc/products/anti-bacteria-toothbrush
linhart.nyc,Linhart Smile Care,ext_4099267ea35a5d5f273d78ce,The Smile Enhancement Pro,bundle_or_sample,hold_risk_review,true,false,false,true,51,USD,in_stock,359,true,true,false,false,true,false,bundle_or_sample,https://linhart.nyc/products/the-smile-enhancement-pro
lovemasami.com,MASAMI,ext_a1bb997d38b6823e83f23948,Mekabu Hydrating Conditioner,wellness_or_supplement,hold_risk_review,true,true,true,true,38,USD,in_stock,698,true,true,true,false,true,false,wellness_or_supplement,https://lovemasami.com/products/mekabu-conditioner
lovemasami.com,MASAMI,ext_96a7ecc1003f0f94e5b6805c,Mekabu Hydrating Shampoo,beauty_formula,hold_risk_review,true,true,true,true,38,USD,in_stock,616,true,true,true,false,true,false,regulated_claim_review,https://lovemasami.com/products/mekabu-shampoo
lovemasami.com,MASAMI,ext_fe9ef8f2a6343901489fe63e,Mekabu Hydrating Styling Cream,wellness_or_supplement,hold_risk_review,true,true,true,true,36,USD,in_stock,404,true,true,true,false,true,false,wellness_or_supplement,https://lovemasami.com/products/mekabu-cream
lucamarskincare.com,Lucamar Skin Care,ext_05c5a41a67fb37dcf352853e,Lucamar Baalm 50g,wellness_or_supplement,hold_risk_review,true,false,true,true,14,USD,in_stock,1142,true,true,true,false,true,false,regulated_claim_review|wellness_or_supplement,https://lucamarskincare.com/products/lucamar-baalm
lucamarskincare.com,Lucamar Skin Care,ext_065337312a937f0f26d50865,Lucamar Baalm 50g UNSCENTED,wellness_or_supplement,hold_risk_review,true,true,true,true,14,USD,in_stock,1142,true,false,true,false,true,false,regulated_claim_review|wellness_or_supplement,https://lucamarskincare.com/products/lucamar-baalm-50g-unscented
medicube.us,Medicube,ext_48b334f563d1069621c1508e,AGE-R Glutathione Glow Capsule Cream,wellness_or_supplement,hold_risk_review,true,true,false,true,31.3,USD,in_stock,121,true,true,true,false,true,false,wellness_or_supplement,https://medicube.us/products/age-r-glutathione-glow-capsule-cream
medicube.us,Medicube,ext_9cc158f25a88a454c30d449c,Azelaic Acid 16 Calming Serum,bundle_or_sample,hold_risk_review,true,true,true,true,27,USD,in_stock,577,true,true,true,false,true,false,bundle_or_sample,https://medicube.us/products/azelaic-acid-16-calming-serum
medicube.us,Medicube,ext_9d97b1e55b4bfb6c13e71289,Deep Peptide Radiance Mask,wellness_or_supplement,hold_risk_review,true,true,false,true,6,USD,in_stock,1899,true,true,true,false,true,false,regulated_claim_review|wellness_or_supplement,https://medicube.us/products/medicube-deep-peptide-radiance-mask-2ea
medicube.us,Medicube,ext_ba84ece297536294ea627a07,Deep Vita C Capsule Cream,wellness_or_supplement,hold_risk_review,true,true,true,true,26,USD,in_stock,160,true,true,true,false,true,false,wellness_or_supplement,https://medicube.us/products/deep-vita-c-capsule-cream
medicube.us,Medicube,ext_80735ef3328f583532d34b5a,Deep Vita C Pads,wellness_or_supplement,hold_risk_review,true,true,true,true,28,USD,in_stock,1208,true,true,true,false,true,false,wellness_or_supplement,https://medicube.us/products/deep-vita-c-pad
medicube.us,Medicube,ext_98b732ab71195d87c9369b5a,Deep Vita C Patch,beauty_formula,hold_risk_review,true,true,true,true,21,USD,in_stock,175,true,true,true,false,true,false,regulated_claim_review,https://medicube.us/products/deep-vita-c-patch
medicube.us,Medicube,ext_79bca27423e4840cc4cc4e93,Deep Vitamin C Capsule Serum,wellness_or_supplement,hold_risk_review,true,true,true,true,26,USD,in_stock,182,true,true,true,false,true,false,wellness_or_supplement,https://medicube.us/products/deep-vitamin-c-capsule-serum
missnella.com,Miss Nella,ext_01be4f25b14e8f0ed5212903,Add Brush Set?,accessory_or_tool,hold_risk_review,true,false,false,true,6.75,USD,in_stock,108,true,false,false,false,true,false,accessory_or_tool,https://www.missnella.com/products/add-brush-set
missnella.com,Miss Nella,ext_4713d5b3212c995a012b8395,Add Canvas Bag?,accessory_or_tool,hold_risk_review,true,false,false,true,8.1,USD,in_stock,108,true,false,false,false,true,false,accessory_or_tool,https://www.missnella.com/products/add-canvas-bag
