seed_id,external_product_id,source_listing_ref,market,domain,brand,title,canonical_url,destination_url,attached_product_key,content_key,seed_missing_fields,identity_exists,identity_status,identity_live_read_enabled,identity_review_required,identity_source_tier,sellable_item_group_id,product_line_id,review_family_id,kb_exists,kb_last_success_at,kb_last_error,kb_direct_status,kb_direct_displayable,kb_direct_high_quality_ready,kb_direct_human_reviewed,kb_direct_quality_state,kb_direct_evidence_profile,kb_direct_issues,kb_direct_blocking_issues,kb_effective_product_id,kb_effective_high_quality_ready,kb_borrowed_from_sibling,active_ingredients_status,active_ingredients_issues,variant_status,variant_issues,catalog_attached,catalog_offer_count,index_pipeline_state_exists,index_serving_eligible,db_serving_ready,external_index_published,commerce_doc_public,commerce_doc_id,commerce_doc_has_pivota_insight_summary,commerce_doc_pivota_insight_status,commerce_doc_price_min,commerce_doc_price_max,commerce_doc_external_offer_exists,terminal_hold,terminal_hold_reason,main_blocker,blocker_detail,recommended_lane,next_command
eps_0f62b1951364d06db98ab494,ext_9247e1285fadd4b02bc33aad,external_seed:ext_9247e1285fadd4b02bc33aad,US,rmsbeauty.com,RMS Beauty,Makeup Remover | Ultimate Makeup Remover Wipe,https://www.rmsbeauty.com/products/ultimate-makeup-remover-wipe,https://www.rmsbeauty.com/products/ultimate-makeup-remover-wipe,prod::external_seed::external_seed::ext_9247e1285fadd4b02bc33aad,ck_aeba2c25c9416669796cb50e5e1ac255,,true,approved,true,false,brand,sig_91aba759389bcb0b08d56a25,pl_25eb02af822ade692cf98318,rf_25eb02af822ade692cf98318,true,"""2026-05-27T00:20:36.457Z""",,displayable,true,true,true,reviewed,official_pdp_reviewed_line,,,ext_9247e1285fadd4b02bc33aad,true,false,not_applicable_product_family,,ready,,true,2,true,false,false,false,false,,false,,,,false,false,,index_doc_shadow_only,missing_public_catalog_serving_doc,lane_1_identity_index,node scripts/audit-pdp-entity-resolution.js --market US --limit 500 --dry-run
