seed_id,external_product_id,source_listing_ref,market,domain,brand,title,canonical_url,destination_url,attached_product_key,content_key,seed_missing_fields,identity_exists,identity_status,identity_live_read_enabled,identity_review_required,identity_source_tier,sellable_item_group_id,product_line_id,review_family_id,kb_exists,kb_last_success_at,kb_last_error,kb_direct_status,kb_direct_displayable,kb_direct_high_quality_ready,kb_direct_human_reviewed,kb_direct_quality_state,kb_direct_evidence_profile,kb_direct_issues,kb_direct_blocking_issues,kb_effective_product_id,kb_effective_high_quality_ready,kb_borrowed_from_sibling,active_ingredients_status,active_ingredients_issues,variant_status,variant_issues,catalog_attached,catalog_offer_count,index_pipeline_state_exists,index_serving_eligible,db_serving_ready,external_index_published,commerce_doc_public,commerce_doc_id,commerce_doc_has_pivota_insight_summary,commerce_doc_pivota_insight_status,commerce_doc_price_min,commerce_doc_price_max,commerce_doc_external_offer_exists,terminal_hold,terminal_hold_reason,main_blocker,blocker_detail,recommended_lane,next_command
eps_d7930d2d33ac3613ed8648b1,ext_684249c7a94a1a6f43fdbd77,external_seed:ext_684249c7a94a1a6f43fdbd77,US,aetasofficial.com,Aetās,The Serum,https://aetasofficial.com/en/products/serum?country=US,https://aetasofficial.com/en/products/serum?country=US,prod::external_seed::external_seed::ext_684249c7a94a1a6f43fdbd77,ck_e336a937d706446c5b7250ce92023b1a,,true,approved,true,false,brand,sig_bcb7a39b781c257319850000,pl_356cf89eddfbeb69c878321e,rf_356cf89eddfbeb69c878321e,true,"""2026-05-25T17:31:42.463Z""",,displayable,true,true,true,reviewed,seller_plus_formula,,,ext_684249c7a94a1a6f43fdbd77,true,false,missing_hero,missing_hero,flagged,wrong_axis_for_category,true,3,true,false,false,false,false,,false,,,,false,false,,index_doc_shadow_only,missing_public_catalog_serving_doc,lane_1_identity_index,node scripts/audit-pdp-entity-resolution.js --market US --limit 500 --dry-run
eps_53a02baae8cea980284fd65c,ext_f11383c339335d64f05a964e,external_seed:ext_f11383c339335d64f05a964e,US,baiebotanique.com,Baie Botanique,Regenerating Eye Cream,https://www.baiebotanique.com/products/regenerating-eye-cream-sns,https://www.baiebotanique.com/products/regenerating-eye-cream-sns,prod::external_seed::external_seed::ext_f11383c339335d64f05a964e,ck_1afa59f94c72a5ce1cc2c65318367b24,,true,approved,true,false,brand,sig_f5a4d54a743f913ebfbff3b2,pl_7622b320fb727b55f96fea80,rf_7622b320fb727b55f96fea80,true,"""2026-05-23T14:47:19.071Z""",,displayable,true,true,true,reviewed,seller_plus_formula,,,ext_f11383c339335d64f05a964e,true,false,missing_hero,missing_hero,ready,,true,1,true,false,false,false,false,,false,,,,false,false,,index_doc_shadow_only,missing_public_catalog_serving_doc,lane_1_identity_index,node scripts/audit-pdp-entity-resolution.js --market US --limit 500 --dry-run
eps_5de59eb0b35b9735762c5e8d,ext_fda8be630c6dc79ef599df3c,external_seed:ext_fda8be630c6dc79ef599df3c,US,coconutmatter.com,COCONUT MATTER,NOURISHING HAND BALM,https://coconutmatter.com/products/nourishing-hand-balm,https://coconutmatter.com/products/nourishing-hand-balm,prod::external_seed::external_seed::ext_fda8be630c6dc79ef599df3c,ck_93242029aafbd0a67096b1754e51ad10,,true,approved,true,false,brand,sig_5d8d07b8dea0c405f7a34d56e5301278,pl_4272654ccd247748c8497e05,rf_4272654ccd247748c8497e05,true,"""2026-05-26T13:02:01.927Z""",,displayable,true,true,true,reviewed,seller_plus_formula,,,ext_fda8be630c6dc79ef599df3c,true,false,not_expected_missing,,ready,,true,4,true,false,false,false,false,,false,,,,false,false,,index_doc_shadow_only,missing_public_catalog_serving_doc,lane_1_identity_index,node scripts/audit-pdp-entity-resolution.js --market US --limit 500 --dry-run
