domain,brand,external_product_id,title,product_kind,recommended_lane,catalog_attached,index_serving_eligible,identity_ready,product_intel_high_quality,price_amount,price_currency,availability,description_len,has_image,has_full_inci,has_how_to,hard_risk,source_gap,quality_flags,canonical_url
missnella.com,Miss Nella,ext_5b4820a93b2ff42fde402c6e,Alien Poo: Chrome Green Peel Off Nail Polish,beauty_formula,identity_refresh,true,false,false,true,6.49,USD,out_of_stock,355,true,true,true,false,false,,https://www.missnella.com/products/alien-poo-4ml-peel-off-kids-nail-polish
missnella.com,Miss Nella,ext_33466da0907b256ffc53783b,Blush,beauty_formula,identity_refresh,true,false,false,false,5.99,USD,in_stock,326,true,true,true,false,false,,https://www.missnella.com/products/blush
missnella.com,Miss Nella,ext_61433fafb09e5fdde9d18422,Complete Eye Shadow Collection,beauty_formula,identity_refresh,true,false,false,true,14.99,USD,in_stock,173,true,true,true,false,false,,https://www.missnella.com/products/complete-eyeshadow-collection-non-toxic-make-up
missnella.com,Miss Nella,ext_e9e3fba6b05911bba1bfe71e,Eye Shadow,beauty_formula,identity_refresh,true,false,false,false,5.99,USD,in_stock,290,true,true,true,false,false,,https://www.missnella.com/products/eye-shadow
missnella.com,Miss Nella,ext_83b5f562450f09c98c4dccb8,Happily Ever After: Pink Fine Glitter Peel Off Nail Polish,beauty_formula,identity_refresh,true,false,false,true,6.49,USD,out_of_stock,355,true,true,true,false,false,,https://www.missnella.com/products/happily-ever-after-4ml-peel-off-kids-nail-polish
missnella.com,Miss Nella,ext_0bc6e4f7a15288822029334f,Itsy Glitzy Hippo: Sparkly Pink Peel Off Nail Polish,beauty_formula,identity_refresh,true,false,false,true,6.49,USD,in_stock,355,true,true,true,false,false,,https://www.missnella.com/products/itsy-glitzy-hippo-4ml-peel-off-kids-nail-polish
missnella.com,Miss Nella,ext_cf0f60c66afa3fb09944df4d,Lip Balm,beauty_formula,identity_refresh,true,false,false,true,4.49,USD,in_stock,376,true,true,true,false,false,,https://www.missnella.com/products/lip-balm
upcirclebeauty.com,UpCircle Beauty,ext_aafb624684ba1a334a53a076,Flaura Eau De Parfum,beauty_formula,identity_refresh,true,false,false,true,62,USD,in_stock,1165,true,true,true,false,false,,https://upcirclebeauty.com/products/natural-floral-perfume
upcirclebeauty.com,UpCircle Beauty,ext_32e72e7e518f4dfa532a191d,Home Mist with Lemongrass + Grapefruit Water,beauty_formula,identity_refresh,true,false,false,true,14,USD,in_stock,706,true,true,true,false,false,,https://upcirclebeauty.com/products/room-spray
