domain,brand,external_product_id,title,product_kind,recommended_lane,catalog_attached,index_serving_eligible,identity_ready,product_intel_high_quality,price_amount,price_currency,availability,description_len,has_image,has_full_inci,has_how_to,duplicate_canonical_identity_review,hard_risk,source_gap,quality_flags,canonical_url
missnella.com,Miss Nella,ext_f8e4e3a5be9203ee6665e382,MN35 Banana Split: Light Yellow Peel Off Nail Polish,beauty_formula,hold_source_gap,true,false,false,true,2.65,USD,out_of_stock,416,true,false,false,false,false,true,missing_full_inci|missing_how_to,https://www.missnella.com/products/mn35-banana-split-3-pack
missnella.com,Miss Nella,ext_6306a6d00b6e082ccc40932e,MN36 Cosmic Cutie: Chrome Bronze Peel Off Nail Polish,beauty_formula,hold_source_gap,true,false,false,true,2.65,USD,in_stock,416,true,false,false,false,false,true,missing_full_inci|missing_how_to,https://www.missnella.com/products/mn36-cosmic-cutie-3-pack
missnella.com,Miss Nella,ext_9bd51781d637e8161b67f6ff,MN37 You're So Spacial: Chrome Blue Peel Off Nail Polish,beauty_formula,hold_source_gap,true,false,false,true,2.65,USD,out_of_stock,416,true,false,false,false,false,true,missing_full_inci|missing_how_to,https://www.missnella.com/products/mn37-youre-so-spacial-3-pack
missnella.com,Miss Nella,ext_e1a12de43227d2f2a9d8bdc8,MN38 Galactic Unicorn: Chrome Purple Peel Off Nail Polish,beauty_formula,hold_source_gap,true,false,false,true,2.65,USD,in_stock,416,true,false,false,false,false,true,missing_full_inci|missing_how_to,https://www.missnella.com/products/mn38-galactic-unicorn-3-pack
missnella.com,Miss Nella,ext_ac6c674eda87668b7782a43c,MN39 Alien Poo: Chrome Green Peel Off Nail Polish,beauty_formula,hold_source_gap,true,false,false,true,2.65,USD,out_of_stock,416,true,false,false,false,false,true,missing_full_inci|missing_how_to,https://www.missnella.com/products/mn39-alien-poo-3-pack
missnella.com,Miss Nella,ext_56dab6df882d473ca41f58f3,MN40 Shooting Star: Sliver Peel Off Nail Polish,beauty_formula,hold_source_gap,true,false,false,true,2.65,USD,in_stock,416,true,false,false,false,false,true,missing_full_inci|missing_how_to,https://www.missnella.com/products/mn40-shooting-star-3-pack
missnella.com,Miss Nella,ext_df81c48df0493157cedccf76,MN41 Sweet-Osaurus: Metallic Bronze Peel Off Nail Polish,beauty_formula,hold_source_gap,true,false,false,true,2.65,USD,in_stock,416,true,false,false,false,false,true,missing_full_inci|missing_how_to,https://www.missnella.com/products/mn41-sweet-osaurus-3-pack
missnella.com,Miss Nella,ext_e292dbb537aafa997d87d528,MN42 Diplodo-Kiss: Metallic Pink Peel Off Nail Polish,beauty_formula,hold_source_gap,true,false,false,true,2.65,USD,in_stock,416,true,false,false,false,false,true,missing_full_inci|missing_how_to,https://www.missnella.com/products/mn42-diplodo-kiss-3-pack
missnella.com,Miss Nella,ext_c48e56047d039a4945c0a1c8,MN43 Rawr-Some: Metallic Blue Peel Off Nail Polish,beauty_formula,hold_source_gap,true,false,false,true,2.65,USD,in_stock,416,true,false,false,false,false,true,missing_full_inci|missing_how_to,https://www.missnella.com/products/mn43-rawr-some-3-pack
missnella.com,Miss Nella,ext_6b9bfd5acdfc4004795eb033,MN44 Dino-Rific: Metallic Green Peel Off Nail Polish,beauty_formula,hold_source_gap,true,false,false,true,2.65,USD,in_stock,416,true,false,false,false,false,true,missing_full_inci|missing_how_to,https://www.missnella.com/products/mn44-dino-rific-3-pack
