seed_id,external_product_id,source_listing_ref,market,domain,brand,title,canonical_url,destination_url,attached_product_key,content_key,seed_missing_fields,identity_exists,identity_status,identity_live_read_enabled,identity_review_required,identity_source_tier,sellable_item_group_id,product_line_id,review_family_id,kb_exists,kb_last_success_at,kb_last_error,kb_direct_status,kb_direct_displayable,kb_direct_high_quality_ready,kb_direct_human_reviewed,kb_direct_quality_state,kb_direct_evidence_profile,kb_direct_issues,kb_direct_blocking_issues,kb_effective_product_id,kb_effective_high_quality_ready,kb_borrowed_from_sibling,active_ingredients_status,active_ingredients_issues,variant_status,variant_issues,catalog_attached,catalog_offer_count,index_pipeline_state_exists,index_serving_eligible,db_serving_ready,external_index_published,commerce_doc_public,commerce_doc_id,commerce_doc_has_pivota_insight_summary,commerce_doc_pivota_insight_status,commerce_doc_price_min,commerce_doc_price_max,commerce_doc_external_offer_exists,terminal_hold,terminal_hold_reason,main_blocker,blocker_detail,recommended_lane,next_command
eps_e061138dca4586901570de42,ext_e1c4eb330321ebc6e9672d73,external_seed:ext_e1c4eb330321ebc6e9672d73,US,daebyskin.com,DAEBY,Daily Cleanser,https://www.daebyskin.com/products/cleanser?country=US,https://www.daebyskin.com/products/cleanser?country=US,prod::external_seed::external_seed::ext_e1c4eb330321ebc6e9672d73,ck_debeffec40275d06eac0523147e49d86,,true,approved,true,false,brand,sig_303cd69abca9ff69eeab8596,pl_0c226c97594579a50d748864,rf_0c226c97594579a50d748864,true,"""2026-05-25T17:31:42.463Z""",,displayable,true,true,true,reviewed,seller_plus_formula,,,ext_e1c4eb330321ebc6e9672d73,true,false,missing_hero,missing_hero,no_visible_variant_axis,,true,2,true,false,false,false,false,,false,,,,false,false,,index_doc_shadow_only,missing_public_catalog_serving_doc,lane_1_identity_index,node scripts/audit-pdp-entity-resolution.js --market US --limit 500 --dry-run
eps_2752d5a2dc5a62e09d50c96c,ext_81f5ddbf0c3ba5da04eabf9b,external_seed:ext_81f5ddbf0c3ba5da04eabf9b,US,daebyskin.com,DAEBY,Exfoliating Facial Scrub,https://www.daebyskin.com/products/gentle-scrub?country=US,https://www.daebyskin.com/products/gentle-scrub?country=US,prod::external_seed::external_seed::ext_81f5ddbf0c3ba5da04eabf9b,ck_bc874b260a7b58a2885d8f39e92c906e,,true,approved,true,false,brand,sig_46aea7b66d57935e8d0f2cad,pl_6e0f230fbde44deeba712f44,rf_6e0f230fbde44deeba712f44,true,"""2026-05-25T17:31:42.463Z""",,displayable,true,true,true,reviewed,seller_plus_formula,,,ext_81f5ddbf0c3ba5da04eabf9b,true,false,missing_hero,missing_hero,no_visible_variant_axis,,true,2,true,false,false,false,false,,false,,,,false,false,,index_doc_shadow_only,missing_public_catalog_serving_doc,lane_1_identity_index,node scripts/audit-pdp-entity-resolution.js --market US --limit 500 --dry-run
eps_ef9930ea4e8bf403866dc73d,ext_ef9930ea4e8bf403866dc73d,external_seed:ext_ef9930ea4e8bf403866dc73d,US,en.limecosmetic.com,LIME COSMETIC,LIME GIGA WHITE TONE-UP CREAM,https://en.limecosmetic.com/product/lime-giga-white-tone-up-cream/70,https://en.limecosmetic.com/product/lime-giga-white-tone-up-cream/70,prod::external_seed::external_seed::ext_ef9930ea4e8bf403866dc73d,ck_dbde5af53fd6b21dc0b62a08811f59c2,,true,approved,true,false,brand,sig_b9155794d9908e3f29b3cac7,pl_4a5391838f5a2777934cb75d,rf_4a5391838f5a2777934cb75d,true,"""2026-05-27T03:36:17.874Z""",,displayable,true,true,true,reviewed,seller_plus_formula,,,ext_ef9930ea4e8bf403866dc73d,true,false,missing_hero,missing_hero,no_visible_variant_axis,,true,2,true,false,false,false,false,,false,,,,false,false,,index_doc_shadow_only,missing_public_catalog_serving_doc,lane_1_identity_index,node scripts/audit-pdp-entity-resolution.js --market US --limit 500 --dry-run
eps_ba4570b613069031f940d9b2,ext_ba4570b613069031f940d9b2,external_seed:ext_ba4570b613069031f940d9b2,US,en.limecosmetic.com,LIME COSMETIC,LIME OIL GEL EYE PATCH,https://en.limecosmetic.com/product/detail.html?product_no=72&item_code=P00000CU000A,https://en.limecosmetic.com/product/detail.html?product_no=72&item_code=P00000CU000A,prod::external_seed::external_seed::ext_ba4570b613069031f940d9b2,ck_3b442e56483bca2e9aeb486fc601aa0d,,true,approved,true,false,brand,sig_2f1b96a71288e8853116ef12,pl_d55e1587d547c4413752701a,rf_d55e1587d547c4413752701a,true,"""2026-05-27T03:36:17.874Z""",,displayable,true,true,true,reviewed,seller_plus_formula,,,ext_ba4570b613069031f940d9b2,true,false,missing_hero,missing_hero,ready,,true,4,true,false,false,false,false,,false,,,,false,false,,index_doc_shadow_only,missing_public_catalog_serving_doc,lane_1_identity_index,node scripts/audit-pdp-entity-resolution.js --market US --limit 500 --dry-run
