domain,brand,external_product_id,title,product_kind,recommended_lane,catalog_attached,index_serving_eligible,identity_ready,product_intel_high_quality,price_amount,price_currency,availability,description_len,has_image,has_full_inci,has_how_to,duplicate_canonical_identity_review,hard_risk,source_gap,quality_flags,canonical_url
lovemasami.com,MASAMI,ext_53cf4f0ee46873d280f632db,Mekabu Hydrating Shine Serum,beauty_formula,serving_index_sync,true,false,true,true,34,USD,in_stock,500,true,true,true,false,false,false,,https://lovemasami.com/products/mekabu-serum
lucamarskincare.com,Lucamar Skin Care,ext_0836525e72365da8ecbcc3b5,Baa Ram Ewe Lanolin Skin Balm 120g,beauty_formula,serving_index_sync,true,false,true,true,17,USD,in_stock,381,true,true,true,false,false,false,,https://lucamarskincare.com/products/baa-ram-ewe-skin-balm-120-gms
lucamarskincare.com,Lucamar Skin Care,ext_c26547ca63d530592ed62d63,Baa Ram Ewe Lanolin Skin Balm 120g UNSCENTED,beauty_formula,serving_index_sync,true,false,true,true,17,USD,in_stock,391,true,true,true,false,false,false,,https://lucamarskincare.com/products/baa-ram-ewe-lanolin-skin-balm-120g-uncented
lucamarskincare.com,Lucamar Skin Care,ext_edcf7e510314384ac432b385,Baa Ram Ewe Lanolin Skin Balm 50g,beauty_formula,serving_index_sync,true,false,true,true,12,USD,in_stock,380,true,true,true,false,false,false,,https://lucamarskincare.com/products/baa-ram-ewe-skin-balm-50-gms
missnella.com,Miss Nella,ext_ff5b7bfbff65eed0ceb7e3df,Elephunky: Sparkly Blue Peel Off Nail Polish,beauty_formula,serving_index_sync,true,false,true,true,6.49,USD,in_stock,355,true,true,true,false,false,false,,https://www.missnella.com/products/elephunky-4ml-peel-off-kids-nail-polish
missnella.com,Miss Nella,ext_e9e3fba6b05911bba1bfe71e,Eye Shadow,beauty_formula,serving_index_sync,true,false,true,true,5.99,USD,in_stock,290,true,true,true,false,false,false,,https://www.missnella.com/products/eye-shadow
missnella.com,Miss Nella,ext_3efab0751a9f85bbdcb72388,Galactic Unicorn: Chrome Purple Peel Off Nail Polish,beauty_formula,serving_index_sync,true,false,true,true,6.49,USD,in_stock,355,true,true,true,false,false,false,,https://www.missnella.com/products/galactic-unicorn-4ml-peel-off-kids-nail-polish
missnella.com,Miss Nella,ext_83b5f562450f09c98c4dccb8,Happily Ever After: Pink Fine Glitter Peel Off Nail Polish,beauty_formula,serving_index_sync,true,false,true,true,6.49,USD,out_of_stock,355,true,true,true,false,false,false,,https://www.missnella.com/products/happily-ever-after-4ml-peel-off-kids-nail-polish
missnella.com,Miss Nella,ext_428194a391e38b8c6c5c5a1b,If The Shoe Fits: Gold Fine Glitter Peel Off Nail Polish,beauty_formula,serving_index_sync,true,false,true,true,6.49,USD,in_stock,355,true,true,true,false,false,false,,https://www.missnella.com/products/if-the-shoe-fits-4ml-peel-off-kids-nail-polish
missnella.com,Miss Nella,ext_cf0f60c66afa3fb09944df4d,Lip Balm,beauty_formula,serving_index_sync,true,false,true,true,4.49,USD,in_stock,376,true,true,true,false,false,false,,https://www.missnella.com/products/lip-balm
missnella.com,Miss Nella,ext_b575a7ed71f0a4602a68c461,Nail Stickers,beauty_formula,serving_index_sync,true,false,true,true,13.5,USD,in_stock,197,true,true,true,false,false,false,,https://www.missnella.com/products/once-upon-a-nail-stickers
missnella.com,Miss Nella,ext_026bb78a257f8ca3690ee787,Rawr-Some: Metallic Blue Peel Off Nail Polish,beauty_formula,serving_index_sync,true,false,true,true,6.49,USD,in_stock,355,true,true,true,false,false,false,,https://www.missnella.com/products/rawr-some-4ml-peel-off-kids-nail-polish
missnella.com,Miss Nella,ext_623cf12819008c78502d9e6a,Sweet-Osaurus: Metallic Bronze Peel Off Nail Polish,beauty_formula,serving_index_sync,true,false,true,true,6.49,USD,in_stock,355,true,true,true,false,false,false,,https://www.missnella.com/products/sweet-osaurus-4ml-peel-off-kids-nail-polish
missnella.com,Miss Nella,ext_45317ff964aa286c595a250d,You're So Spacial: Chrome Blue Peel Off Nail Polish,beauty_formula,serving_index_sync,true,false,true,true,6.49,USD,out_of_stock,355,true,true,true,false,false,false,,https://www.missnella.com/products/youre-so-spacial-4ml-peel-off-kids-nail-polish
nalacare.com,Nala Care,ext_e08d2e62205f1691dfe30753,"Coastal Waters, Extra Strength Natural Deodorant",beauty_formula,serving_index_sync,true,false,true,true,26,USD,in_stock,317,true,true,true,false,false,false,,https://nalacare.com/products/coastal-waters-natural-deodorant-extra-strength
nalacare.com,Nala Care,ext_e5f66cf29d6c516775bb0fce,"Essence of Rosewood, Extra Strength Natural Deodorant",beauty_formula,serving_index_sync,true,false,true,true,26,USD,in_stock,419,true,true,true,false,false,false,,https://nalacare.com/products/essence-of-rosewood-extra-strength-deodorant
nalacare.com,Nala Care,ext_b36935c92dc89857bf62f25e,"Grapefruit & Neroli, Extra Strength Natural Deodorant",beauty_formula,serving_index_sync,true,false,true,true,26,USD,in_stock,547,true,true,true,false,false,false,,https://nalacare.com/products/grapefruit-neroli-natural-deodorant
