seed_id,external_product_id,source_listing_ref,market,domain,brand,title,canonical_url,destination_url,attached_product_key,content_key,seed_missing_fields,identity_exists,identity_status,identity_live_read_enabled,identity_review_required,identity_source_tier,sellable_item_group_id,product_line_id,review_family_id,kb_exists,kb_last_success_at,kb_last_error,kb_direct_status,kb_direct_displayable,kb_direct_high_quality_ready,kb_direct_human_reviewed,kb_direct_quality_state,kb_direct_evidence_profile,kb_direct_issues,kb_direct_blocking_issues,kb_effective_product_id,kb_effective_high_quality_ready,kb_borrowed_from_sibling,active_ingredients_status,active_ingredients_issues,variant_status,variant_issues,catalog_attached,catalog_offer_count,index_pipeline_state_exists,index_serving_eligible,db_serving_ready,external_index_published,commerce_doc_public,commerce_doc_id,commerce_doc_has_pivota_insight_summary,commerce_doc_pivota_insight_status,commerce_doc_price_min,commerce_doc_price_max,commerce_doc_external_offer_exists,terminal_hold,terminal_hold_reason,main_blocker,blocker_detail,recommended_lane,next_command
eps_00026571cb7185b58fb61b65,ext_a7f414cda657f8c5857fafe8,external_seed:ext_a7f414cda657f8c5857fafe8,US,coconutmatter.com,COCONUT MATTER,Goji Shake Shampoo Concentrate | For Treated Hair,https://coconutmatter.com/products/goji-shake-shampoo-concentrate,https://coconutmatter.com/products/goji-shake-shampoo-concentrate,prod::external_seed::external_seed::ext_a7f414cda657f8c5857fafe8,ck_e830e6ab89e057acdc07dd1201061d28,,true,approved,true,false,brand,sig_18d55245c66a1c337b9673be,pl_0d70699a9151610560548951,rf_0d70699a9151610560548951,true,"""2026-05-24T03:48:59.346Z""",,displayable,true,true,true,reviewed,official_pdp_seed,,,ext_a7f414cda657f8c5857fafe8,true,false,not_expected_missing,,no_visible_variant_axis,,true,1,true,false,false,false,false,,false,,,,false,false,,index_doc_shadow_only,missing_public_catalog_serving_doc,lane_1_identity_index,node scripts/audit-pdp-entity-resolution.js --market US --limit 500 --dry-run
