seed_id,external_product_id,source_listing_ref,market,domain,brand,title,canonical_url,destination_url,attached_product_key,content_key,seed_missing_fields,identity_exists,identity_status,identity_live_read_enabled,identity_review_required,identity_source_tier,sellable_item_group_id,product_line_id,review_family_id,kb_exists,kb_last_success_at,kb_last_error,kb_direct_status,kb_direct_displayable,kb_direct_high_quality_ready,kb_direct_human_reviewed,kb_direct_quality_state,kb_direct_evidence_profile,kb_direct_issues,kb_direct_blocking_issues,kb_effective_product_id,kb_effective_high_quality_ready,kb_borrowed_from_sibling,active_ingredients_status,active_ingredients_issues,variant_status,variant_issues,catalog_attached,catalog_offer_count,index_pipeline_state_exists,index_serving_eligible,db_serving_ready,external_index_published,commerce_doc_public,commerce_doc_id,commerce_doc_has_pivota_insight_summary,commerce_doc_pivota_insight_status,commerce_doc_price_min,commerce_doc_price_max,commerce_doc_external_offer_exists,terminal_hold,terminal_hold_reason,main_blocker,blocker_detail,recommended_lane,next_command
eps_c60eeb7389583b924cc3bae3,ext_0b3d97758bc02698aaf31ed7,external_seed:ext_0b3d97758bc02698aaf31ed7,US,theinkeylist.com,The INKEY List,Tranexamic Acid Serum,https://www.theinkeylist.com/products/tranexamic-acid-serum,https://www.theinkeylist.com/products/tranexamic-acid-serum,prod::external_seed::external_seed::ext_0b3d97758bc02698aaf31ed7,ck_6b6a3965810fba7c8abae158afcd04e6,,true,approved,true,false,brand,sig_22143785d11a89528295eb7418958525,pl_4bc4cd361d08ef9ab364d049,rf_4bc4cd361d08ef9ab364d049,true,"""2026-05-22T03:02:23.158Z""",,displayable,true,false,true,eligible,community_supported,missing_card_highlight|empty_watchouts|quality_eligible,missing_card_highlight,ext_0b3d97758bc02698aaf31ed7,false,false,ready_hero,,ready,,true,1,true,true,false,false,true,sellable:sig_22143785d11a89528295eb7418958525,false,missing,18,18,true,false,,kb_blocked,blocking_issues:missing_card_highlight,lane_3_kb_rewrite_review,node scripts/pivota_insights_coverage_batch.js --product-ids ext_0b3d97758bc02698aaf31ed7 --limit 1 --skip-gemini
eps_5d0fff73431362d67fd9d622,ext_378d80a20c6f872e94e9ca86,external_seed:ext_378d80a20c6f872e94e9ca86,US,theinkeylist.com,The Inkey List,Supersize Omega Water Cream - 100ml,https://www.theinkeylist.com/products/omega-water-cream-100ml,https://www.theinkeylist.com/products/omega-water-cream-100ml,prod::external_seed::external_seed::ext_378d80a20c6f872e94e9ca86,ck_fac91e7fc7e50633182029b85c112963,,true,approved,true,false,brand,sig_316abf498f3f7b6488b1273e,pl_752917b22e1bd0a5c269b85e,rf_752917b22e1bd0a5c269b85e,true,"""2026-04-15T04:59:54.194Z""",,displayable,true,false,true,eligible,community_supported,missing_card_highlight|quality_eligible,missing_card_highlight,ext_378d80a20c6f872e94e9ca86,false,false,ready_hero,active_raw_may_be_full_inci,ready,,true,1,true,true,false,false,true,sellable:sig_316abf498f3f7b6488b1273e,false,missing,18,18,true,false,,kb_blocked,blocking_issues:missing_card_highlight,lane_3_kb_rewrite_review,node scripts/pivota_insights_coverage_batch.js --product-ids ext_378d80a20c6f872e94e9ca86 --limit 1 --skip-gemini
eps_0a86dc5878da5cdcc65f8ea5,ext_3eeaf9c029c24e5a0cbab749,external_seed:ext_3eeaf9c029c24e5a0cbab749,US,theinkeylist.com,The Inkey List,PDRN Serum,https://www.theinkeylist.com/products/pdrn-serum,https://www.theinkeylist.com/products/pdrn-serum,prod::external_seed::external_seed::ext_3eeaf9c029c24e5a0cbab749,ck_b67447325aeaadaec0d640e3cfdb0dec,,true,approved,true,false,brand,sig_6454f8bafe165aac70e37e3e,pl_5d8582924c46563f4449f143,rf_5d8582924c46563f4449f143,true,"""2026-05-22T03:02:24.603Z""",,displayable,true,false,true,eligible,seller_plus_formula,missing_card_highlight|public_sensitive_claim|empty_watchouts|quality_eligible,missing_card_highlight|public_sensitive_claim,ext_3eeaf9c029c24e5a0cbab749,false,false,possibly_inci_guess,possibly_inci_guess,ready,,true,1,true,true,false,false,true,sellable:sig_6454f8bafe165aac70e37e3e,false,missing,18,18,true,false,,kb_blocked,blocking_issues:missing_card_highlight|public_sensitive_claim,lane_3_kb_rewrite_review,node scripts/pivota_insights_coverage_batch.js --product-ids ext_3eeaf9c029c24e5a0cbab749 --limit 1 --skip-gemini
eps_c67ebdefe8eaa9f14f8ca059,ext_4e6158b5e6f187c03c87b013,external_seed:ext_4e6158b5e6f187c03c87b013,US,theinkeylist.com,The Inkey List,10% Azelaic Acid Serum for Redness Relief,https://www.theinkeylist.com/products/redness-relief-solution,https://www.theinkeylist.com/products/redness-relief-solution,prod::external_seed::external_seed::ext_4e6158b5e6f187c03c87b013,ck_a6a970b597bffd9242947990bb85791c,,true,approved,true,false,brand,sig_744ff822b89e47dcd3a2ec78,pl_448e62f2753b790186669e8f,rf_448e62f2753b790186669e8f,true,"""2026-05-22T03:02:28.252Z""",,displayable,true,false,true,eligible,community_supported,missing_card_highlight|empty_watchouts|quality_eligible,missing_card_highlight,ext_4e6158b5e6f187c03c87b013,false,false,ready_hero,,ready,,true,1,true,true,false,false,true,sellable:sig_744ff822b89e47dcd3a2ec78,false,missing,19.5,19.5,true,false,,kb_blocked,blocking_issues:missing_card_highlight,lane_3_kb_rewrite_review,node scripts/pivota_insights_coverage_batch.js --product-ids ext_4e6158b5e6f187c03c87b013 --limit 1 --skip-gemini
eps_6a87f58f9cabcb8e8a1ccb2c,ext_6f885ffc900b6c99115c25e9,external_seed:ext_6f885ffc900b6c99115c25e9,US,theinkeylist.com,The Inkey List,Supersize Hyaluronic Acid Serum - 100ml,https://www.theinkeylist.com/products/supersize-hyaluronic-acid-serum,https://www.theinkeylist.com/products/supersize-hyaluronic-acid-serum,prod::external_seed::external_seed::ext_6f885ffc900b6c99115c25e9,ck_30097053e89cea593ef518757d007f61,,true,approved,true,false,brand,sig_eb18ecb35081c1390b9b88f1,pl_1d0c9b238a7b2649872b866a,rf_1d0c9b238a7b2649872b866a,true,"""2026-04-15T05:39:39.973Z""",,displayable,true,false,true,eligible,community_supported,missing_card_highlight|quality_eligible,missing_card_highlight,ext_6f885ffc900b6c99115c25e9,false,false,ready_hero,active_raw_may_be_full_inci,ready,,true,1,true,true,false,false,true,sellable:sig_eb18ecb35081c1390b9b88f1,false,missing,25,25,true,false,,kb_blocked,blocking_issues:missing_card_highlight,lane_3_kb_rewrite_review,node scripts/pivota_insights_coverage_batch.js --product-ids ext_6f885ffc900b6c99115c25e9 --limit 1 --skip-gemini
eps_ef3fe1776596ed4923f30adf,ext_7f2927806c10ab6988776684,external_seed:ext_7f2927806c10ab6988776684,US,theinkeylist.com,The Inkey List,Advanced 0.2% Retinal Serum,https://www.theinkeylist.com/products/advanced-retinal,https://www.theinkeylist.com/products/advanced-retinal,prod::external_seed::external_seed::ext_7f2927806c10ab6988776684,ck_701b1c94de5cbfca0736959829a06be8,,true,approved,true,false,brand,sig_83d905f41ae980cfeb7cef17,pl_9c500d4bb395298bd9db2ad6,rf_9c500d4bb395298bd9db2ad6,true,"""2026-04-15T04:59:54.194Z""",,displayable,true,false,true,eligible,community_supported,missing_card_highlight|quality_eligible,missing_card_highlight,ext_7f2927806c10ab6988776684,false,false,missing_hero,missing_hero,ready,,true,1,true,true,false,false,true,sellable:sig_83d905f41ae980cfeb7cef17,false,missing,15,15,true,false,,kb_blocked,blocking_issues:missing_card_highlight,lane_3_kb_rewrite_review,node scripts/pivota_insights_coverage_batch.js --product-ids ext_7f2927806c10ab6988776684 --limit 1 --skip-gemini
eps_847a82d52ee4b6ef7c3aa20c,ext_ba77f628da48958583f0f49f,external_seed:ext_ba77f628da48958583f0f49f,US,theinkeylist.com,The Inkey List,Starter Retinol Serum,https://www.theinkeylist.com/products/starter-retinol,https://www.theinkeylist.com/products/starter-retinol,prod::external_seed::external_seed::ext_ba77f628da48958583f0f49f,ck_2fa3d58ca96e54d7bd3f8a36baddaaa3,,true,approved,true,false,brand,sig_7b1fec27422a9b92a82c1f84,pl_2a78708ec56e50213ca5e518,rf_2a78708ec56e50213ca5e518,true,"""2026-05-22T03:02:25.884Z""",,displayable,true,true,true,eligible,seller_plus_formula,quality_eligible,,ext_ba77f628da48958583f0f49f,true,false,ready_hero,active_raw_may_be_full_inci,ready,,true,1,true,true,true,false,true,sellable:sig_7b1fec27422a9b92a82c1f84,true,available,14,14,true,false,,db_serving_ready,,ready_no_action,
eps_f9ac3728fece6ecce70f5619,ext_cb5bf6c59bef31adc9fc4bb2,external_seed:ext_cb5bf6c59bef31adc9fc4bb2,US,theinkeylist.com,The Inkey List,10% Niacinamide Serum,https://www.theinkeylist.com/products/niacinamide-serum,https://www.theinkeylist.com/products/niacinamide-serum,prod::external_seed::external_seed::ext_cb5bf6c59bef31adc9fc4bb2,ck_72a881392f462f13ab768d490a472d2b,,true,approved,true,false,brand,sig_0a338fa7f4f2d78fb47ef322,pl_120e0378ecbde824945cb674,rf_120e0378ecbde824945cb674,true,"""2026-05-18T05:30:41.997Z""",,displayable,true,true,true,reviewed,seller_plus_formula,,,ext_cb5bf6c59bef31adc9fc4bb2,true,false,ready_hero,,ready,,true,1,true,true,true,false,true,sellable:sig_0a338fa7f4f2d78fb47ef322,true,available,10.5,10.5,true,false,,db_serving_ready,,ready_no_action,
eps_8b5ac5af447f67b9c13367d1,ext_fe0c55a05a505ad59ddd7f0c,external_seed:ext_fe0c55a05a505ad59ddd7f0c,US,theinkeylist.com,The Inkey List,360° Acne Clearing Serum,https://www.theinkeylist.com/products/360-acne-clearing-serum,https://www.theinkeylist.com/products/360-acne-clearing-serum,prod::external_seed::external_seed::ext_fe0c55a05a505ad59ddd7f0c,ck_9742a9f58c8d607bdfc24af2e488469b,,true,approved,true,false,brand,sig_59d6ff7ee74d3cd13444a8f0,pl_a02894eca10122fb34a89f1d,rf_a02894eca10122fb34a89f1d,true,"""2026-05-22T03:02:29.831Z""",,displayable,true,false,true,eligible,seller_plus_formula,missing_card_highlight|quality_eligible,missing_card_highlight,ext_fe0c55a05a505ad59ddd7f0c,false,false,ready_other,,ready,,true,1,true,true,false,false,true,sellable:sig_59d6ff7ee74d3cd13444a8f0,false,missing,18,18,true,false,,kb_blocked,blocking_issues:missing_card_highlight,lane_3_kb_rewrite_review,node scripts/pivota_insights_coverage_batch.js --product-ids ext_fe0c55a05a505ad59ddd7f0c --limit 1 --skip-gemini
