source,dataset,pipeline_mode_used,sample_hash,image_path_rel,ok,fail_reason,reason_detail,ext_from_path,magic_type,container_hint,decode_ext,decode_magic,decode_error_code,heic_conversion_applied,heic_conversion_status,heic_conversion_tool,integration_status,integration_fail_reason,status_code,quality_grade,modules_count,module_pixels_min,min_module_id,min_module_pixels,under_eye_left_pixels,under_eye_right_pixels,module_guard_triggered,module_min_pixels_under_eye,empty_module_rate,leakage_bg_mean,leakage_bg_est_mean,leakage_hair_mean,chin_leakage_bg,nose_leakage_bg,chin_leakage_bg_est,nose_leakage_bg_est,chin_outside_oval_ratio,nose_outside_oval_ratio,chin_bottom_band_ratio,nose_side_band_ratio,chin_touches_oval_bottom,nose_touches_oval_side,face_detect_ok,landmark_ok,risk_score,module_pixels_map,module_guard_pixel_diffs,degraded_reasons,reverted_modules,guarded_modules,note
internal,internal,local,c1c8d71be8c35385c9eb,1770608010120.JPG,true,,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,degraded,7,44,nose,44,77,77,true,64,0,,0.026,,,,0,0,0.018,0.026,0.009,0.009,false,false,,,0.106,"{""forehead"":132,""left_cheek"":208,""right_cheek"":169,""nose"":44,""chin"":133,""under_eye_left"":77,""under_eye_right"":77}","[{""module_id"":""forehead"",""before_pixels"":80,""after_pixels"":132,""threshold"":128,""guard_method"":""dilate"",""dilation_iters"":1},{""module_id"":""chin"",""before_pixels"":13,""after_pixels"":133,""threshold"":128,""guard_method"":""dilate"",""dilation_iters"":3},{""module_id"":""under_eye_left"",""before_pixels"":45,""after_pixels"":77,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":1},{""module_id"":""under_eye_right"",""before_pixels"":45,""after_pixels"":77,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":1}]",,,forehead|chin|under_eye_left|under_eye_right,
fasseg,fasseg,fasseg_eval,d80d5cd03bb228f506d5,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.057,,0.004,0.181,0,,,,,,,false,false,true,true,0.181,{},[],,,,
fasseg,fasseg,fasseg_eval,cab735e532536a523369,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.052,,0.008,0.188,0,,,,,,,false,false,true,true,0.188,{},[],,,,
fasseg,fasseg,fasseg_eval,7726c9e29daea05a418d,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.045,,0.003,0.282,0,,,,,,,false,false,true,true,0.282,{},[],,,,
fasseg,fasseg,fasseg_eval,33efd9c0b8510abc9f9e,,true,,,,,,,,,false,,,,,200,fail,7,2172,,2172,0,0,false,,0,0.107,,0.012,0.398,0.042,,,,,,,false,false,true,true,0.398,{},[],QUALITY_GATED,,,
fasseg,fasseg,fasseg_eval,f3347367324892256656,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.071,,0.004,0.312,0.026,,,,,,,false,false,true,true,0.312,{},[],,,,
fasseg,fasseg,fasseg_eval,cdbfbfae36b4ccee2d88,,true,,,,,,,,,false,,,,,200,fail,7,2172,,2172,0,0,false,,0,0.294,,0.001,0.396,0.916,,,,,,,false,false,true,true,0.916,{},[],QUALITY_GATED,,,
fasseg,fasseg,fasseg_eval,e27f54d36eecbaf60010,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.056,,0.005,0.256,0,,,,,,,false,false,true,true,0.256,{},[],,,,
fasseg,fasseg,fasseg_eval,bda462665c5788f9deb6,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.022,,0.004,0.003,0,,,,,,,false,false,true,true,0.003,{},[],,,,
fasseg,fasseg,fasseg_eval,685010ca2b4790d0c91d,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.121,,0.006,0.604,0.023,,,,,,,false,false,true,true,0.604,{},[],,,,
fasseg,fasseg,fasseg_eval,d781618b694b6938f683,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.026,,0.004,0.056,0,,,,,,,false,false,true,true,0.056,{},[],,,,
fasseg,fasseg,fasseg_eval,a9ec668e665554446caf,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.022,,0.004,0,0,,,,,,,false,false,true,true,0,{},[],,,,
fasseg,fasseg,fasseg_eval,96bcf2836631ce97bfea,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.048,,0.004,0.266,0.009,,,,,,,false,false,true,true,0.266,{},[],,,,
fasseg,fasseg,fasseg_eval,5fe90faa854804d68851,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.052,,0.006,0.223,0.009,,,,,,,false,false,true,true,0.223,{},[],,,,
fasseg,fasseg,fasseg_eval,6c5601a413967a679b9d,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.054,,0.009,0.238,0,,,,,,,false,false,true,true,0.238,{},[],,,,
fasseg,fasseg,fasseg_eval,c3fc5ec220165ad94dbc,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.028,,0.008,0.101,0,,,,,,,false,false,true,true,0.101,{},[],,,,
fasseg,fasseg,fasseg_eval,01633277e8cbce167fdc,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.013,,0.003,0.007,0,,,,,,,false,false,true,true,0.007,{},[],,,,
fasseg,fasseg,fasseg_eval,03ef8449e505553f3f08,,true,,,,,,,,,false,,,,,200,fail,7,2172,,2172,0,0,false,,0,0.24,,0.001,0.373,0.868,,,,,,,false,false,true,true,0.868,{},[],QUALITY_GATED,,,
fasseg,fasseg,fasseg_eval,1282f3c995d3ff451e8e,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.015,,0.004,0,0,,,,,,,false,false,true,true,0,{},[],,,,
fasseg,fasseg,fasseg_eval,12c1ec6a4a729ecfa504,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.164,,0.001,0.009,1,,,,,,,false,false,true,true,1,{},[],,,,
fasseg,fasseg,fasseg_eval,5cf8f3544b04e411aa30,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.041,,0.006,0.162,0.069,,,,,,,false,false,true,true,0.162,{},[],,,,
fasseg,fasseg,fasseg_eval,d09ee5682881a901ab67,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.047,,0.004,0.083,0,,,,,,,false,false,true,true,0.083,{},[],,,,
fasseg,fasseg,fasseg_eval,a4c8e2bd4a257cae0939,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.051,,0.004,0.155,0.024,,,,,,,false,false,true,true,0.155,{},[],,,,
fasseg,fasseg,fasseg_eval,6ceb698bec7f9ff250af,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.036,,0.002,0.173,0,,,,,,,false,false,true,true,0.173,{},[],,,,
fasseg,fasseg,fasseg_eval,31344b7d6847c27580ba,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.044,,0.005,0.226,0.001,,,,,,,false,false,true,true,0.226,{},[],,,,
fasseg,fasseg,fasseg_eval,965f655146b7f3630784,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.012,,0.005,0.012,0,,,,,,,false,false,true,true,0.012,{},[],,,,
fasseg,fasseg,fasseg_eval,70db2dab451c53a85ad6,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.021,,0.004,0.075,0,,,,,,,false,false,true,true,0.075,{},[],,,,
fasseg,fasseg,fasseg_eval,7d3c2e4512df663f61a5,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.096,,0.008,0.538,0.034,,,,,,,false,false,true,true,0.538,{},[],,,,
fasseg,fasseg,fasseg_eval,89c2415ac2f313ec0afe,,true,,,,,,,,,false,,,,,200,fail,7,2172,,2172,0,0,false,,0,0.1,,0.006,0.371,0.048,,,,,,,false,false,true,true,0.371,{},[],QUALITY_GATED,,,
fasseg,fasseg,fasseg_eval,9ba324d85a67220331c0,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.006,,0.002,0,0,,,,,,,false,false,true,true,0,{},[],,,,
fasseg,fasseg,fasseg_eval,7e8b6ee71a00fbb0b09e,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.04,,0.002,0.264,0,,,,,,,false,false,true,true,0.264,{},[],,,,
fasseg,fasseg,fasseg_eval,c9599a5e9732c9728c80,,true,,,,,,,,,false,,,,,200,fail,7,2172,,2172,0,0,false,,0,0.282,,0.002,0.38,0.966,,,,,,,false,false,true,true,0.966,{},[],QUALITY_GATED,,,
fasseg,fasseg,fasseg_eval,66a6b0b43e3cdf684277,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.006,,0.002,0,0,,,,,,,false,false,true,true,0,{},[],,,,
fasseg,fasseg,fasseg_eval,e141bc6a632605d49a2f,,true,,,,,,,,,false,,,,,200,fail,7,2172,,2172,0,0,false,,0,0.075,,0.007,0.272,0.071,,,,,,,false,false,true,true,0.272,{},[],QUALITY_GATED,,,
fasseg,fasseg,fasseg_eval,ce0ac1e23a218d3cb9b7,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.051,,0.006,0.234,0,,,,,,,false,false,true,true,0.234,{},[],,,,
fasseg,fasseg,fasseg_eval,82c2d3069d6d733ee877,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.018,,0.002,0,0,,,,,,,false,false,true,true,0,{},[],,,,
fasseg,fasseg,fasseg_eval,8d974d161a9c8ae30624,,true,,,,,,,,,false,,,,,200,fail,7,2172,,2172,0,0,false,,0,0.323,,0.002,0.496,0.81,,,,,,,false,false,true,true,0.81,{},[],QUALITY_GATED,,,
fasseg,fasseg,fasseg_eval,91055fee7b4c06e24afe,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.022,,0.007,0.025,0,,,,,,,false,false,true,true,0.025,{},[],,,,
fasseg,fasseg,fasseg_eval,9d1a0c5281d6231d9f39,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.022,,0.005,0.039,0,,,,,,,false,false,true,true,0.039,{},[],,,,
fasseg,fasseg,fasseg_eval,e4e50994674fce3ba9af,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.022,,0.006,0.012,0,,,,,,,false,false,true,true,0.012,{},[],,,,
fasseg,fasseg,fasseg_eval,d945b7c08ab302d5a0fd,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.011,,0.003,0.024,0,,,,,,,false,false,true,true,0.024,{},[],,,,
fasseg,fasseg,fasseg_eval,3b95898a5fa1505349ab,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.02,,0.002,0,0.104,,,,,,,false,false,true,true,0.104,{},[],,,,
fasseg,fasseg,fasseg_eval,8a41f4c1957feb9f844c,,true,,,,,,,,,false,,,,,200,fail,7,2172,,2172,0,0,false,,0,0.283,,0.002,0.376,0.96,,,,,,,false,false,true,true,0.96,{},[],QUALITY_GATED,,,
fasseg,fasseg,fasseg_eval,80cab335c4550101b3f2,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.012,,0.003,0,0,,,,,,,false,false,true,true,0,{},[],,,,
fasseg,fasseg,fasseg_eval,4dd4aba800bcc725b892,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.036,,0.006,0.14,0,,,,,,,false,false,true,true,0.14,{},[],,,,
fasseg,fasseg,fasseg_eval,9f3f9948a5cc723496dc,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.05,,0.005,0.221,0,,,,,,,false,false,true,true,0.221,{},[],,,,
fasseg,fasseg,fasseg_eval,a8ef4727bd0ba30f1519,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.04,,0.006,0.08,0,,,,,,,false,false,true,true,0.08,{},[],,,,
fasseg,fasseg,fasseg_eval,cad11a987dcb59b9c31a,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.163,,0.001,0,1,,,,,,,false,false,true,true,1,{},[],,,,
fasseg,fasseg,fasseg_eval,b6d88fa7eee019450100,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.037,,0.003,0.133,0,,,,,,,false,false,true,true,0.133,{},[],,,,
fasseg,fasseg,fasseg_eval,47ddb4a41c167ced0283,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.012,,0.004,0,0,,,,,,,false,false,true,true,0,{},[],,,,
fasseg,fasseg,fasseg_eval,9bab497955bb0a86418e,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.035,,0.005,0.165,0,,,,,,,false,false,true,true,0.165,{},[],,,,
fasseg,fasseg,fasseg_eval,a5aa357f8256daf1a187,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.013,,0.004,0.009,0,,,,,,,false,false,true,true,0.009,{},[],,,,
fasseg,fasseg,fasseg_eval,aa06e324845f710e2ff7,,true,,,,,,,,,false,,,,,200,fail,7,2172,,2172,0,0,false,,0,0.034,,0.186,0,0,,,,,,,false,false,true,true,0,{},[],QUALITY_GATED,,,
fasseg,fasseg,fasseg_eval,29eac7b6512d2f13a56e,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.014,,0.004,0.019,0,,,,,,,false,false,true,true,0.019,{},[],,,,
fasseg,fasseg,fasseg_eval,1ff14ee379e4f712a0aa,,true,,,,,,,,,false,,,,,200,fail,7,2172,,2172,0,0,false,,0,0.278,,0.001,0.265,0.91,,,,,,,false,false,true,true,0.91,{},[],QUALITY_GATED,,,
fasseg,fasseg,fasseg_eval,7c5630245699f9ee0be3,,true,,,,,,,,,false,,,,,200,fail,7,2172,,2172,0,0,false,,0,0.28,,0.002,0.299,0.962,,,,,,,false,false,true,true,0.962,{},[],QUALITY_GATED,,,
fasseg,fasseg,fasseg_eval,ccc42ed66e2468024b8c,,true,,,,,,,,,false,,,,,200,fail,7,2172,,2172,0,0,false,,0,0.185,,0.002,0.272,,,,,,,,false,false,true,true,0.272,{},[],QUALITY_GATED,,,
fasseg,fasseg,fasseg_eval,9d34b4a015c71345823f,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.076,,0.009,0.35,0.024,,,,,,,false,false,true,true,0.35,{},[],,,,
fasseg,fasseg,fasseg_eval,0b7e7a87d4f0d5d130fc,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.045,,0.008,0.218,0.003,,,,,,,false,false,true,true,0.218,{},[],,,,
fasseg,fasseg,fasseg_eval,698277a14a1ca95c6992,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.005,,0.002,0,0,,,,,,,false,false,true,true,0,{},[],,,,
fasseg,fasseg,fasseg_eval,3c137f23132d4e689e23,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.024,,0.002,0.111,0,,,,,,,false,false,true,true,0.111,{},[],,,,
fasseg,fasseg,fasseg_eval,c425d528d1978cb64946,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.041,,0.006,0.139,0,,,,,,,false,false,true,true,0.139,{},[],,,,
fasseg,fasseg,fasseg_eval,df4fb934884b8677b8c8,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.012,,0.004,0,0,,,,,,,false,false,true,true,0,{},[],,,,
fasseg,fasseg,fasseg_eval,70a8b62cb597fd937cd6,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.024,,0.006,0.046,0,,,,,,,false,false,true,true,0.046,{},[],,,,
fasseg,fasseg,fasseg_eval,84dce1380db16e76fb54,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.218,,0.002,0,1,,,,,,,false,false,true,true,1,{},[],,,,
fasseg,fasseg,fasseg_eval,6b78c323170466a22904,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.161,,0.001,0,1,,,,,,,false,false,true,true,1,{},[],,,,
fasseg,fasseg,fasseg_eval,7260aa9ed4833498f667,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.04,,0.006,0.085,0.017,,,,,,,false,false,true,true,0.085,{},[],,,,
fasseg,fasseg,fasseg_eval,baeb42cf90cf77a4229c,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.027,,0.006,0.075,0,,,,,,,false,false,true,true,0.075,{},[],,,,
fasseg,fasseg,fasseg_eval,88acdf9256e773099d44,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.027,,0.004,0,0,,,,,,,false,false,true,true,0,{},[],,,,
fasseg,fasseg,fasseg_eval,965b78b01f043e3d68d0,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.015,,0.005,0,0,,,,,,,false,false,true,true,0,{},[],,,,
fasseg,fasseg,fasseg_eval,4dd2dc39a9fad745a230,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.064,,0.01,0.055,0.331,,,,,,,false,false,true,true,0.331,{},[],,,,
fasseg,fasseg,fasseg_eval,399d6842b7a5060e5ed7,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.036,,0.008,0.026,0.016,,,,,,,false,false,true,true,0.026,{},[],,,,
fasseg,fasseg,fasseg_eval,f0d834de9bc444f0869b,,true,,,,,,,,,false,,,,,200,fail,7,2172,,2172,0,0,false,,0,0.253,,0.002,0.349,0.908,,,,,,,false,false,true,true,0.908,{},[],QUALITY_GATED,,,
fasseg,fasseg,fasseg_eval,e2af829798856b000a9e,,true,,,,,,,,,false,,,,,200,fail,7,2172,,2172,0,0,false,,0,0.094,,0.011,0.439,0.041,,,,,,,false,false,true,true,0.439,{},[],QUALITY_GATED,,,
fasseg,fasseg,fasseg_eval,c1a7e75141abaa308846,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.068,,0.008,0.321,0,,,,,,,false,false,true,true,0.321,{},[],,,,
fasseg,fasseg,fasseg_eval,c64cd7c2e7fde63c7158,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.037,,0.006,0.019,0,,,,,,,false,false,true,true,0.019,{},[],,,,
fasseg,fasseg,fasseg_eval,e0b73a3da1f202eb588e,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.018,,0.006,0,0.006,,,,,,,false,false,true,true,0.006,{},[],,,,
fasseg,fasseg,fasseg_eval,031693089eaebcb1a548,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.029,,0.003,0,0,,,,,,,false,false,true,true,0,{},[],,,,
fasseg,fasseg,fasseg_eval,9c2d805230aea852046a,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.025,,0.006,0.022,0,,,,,,,false,false,true,true,0.022,{},[],,,,
fasseg,fasseg,fasseg_eval,aa0c28cd45b36ec6b1e1,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.169,,0,0.089,1,,,,,,,false,false,true,true,1,{},[],,,,
fasseg,fasseg,fasseg_eval,256f0ba740ead194e2a5,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.015,,0.002,0,0,,,,,,,false,false,true,true,0,{},[],,,,
fasseg,fasseg,fasseg_eval,1095df650f8978bf18d3,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.187,,0.002,0,0.984,,,,,,,false,false,true,true,0.984,{},[],,,,
fasseg,fasseg,fasseg_eval,398e85a01f0a25db38ab,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.049,,0.007,0,0.186,,,,,,,false,false,true,true,0.186,{},[],,,,
fasseg,fasseg,fasseg_eval,fa5e86e0aec23b07aee6,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.071,,0.009,0.393,0,,,,,,,false,false,true,true,0.393,{},[],,,,
fasseg,fasseg,fasseg_eval,c75dd5c978e7a1df4ab0,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.014,,0.003,0.055,0,,,,,,,false,false,true,true,0.055,{},[],,,,
fasseg,fasseg,fasseg_eval,d306cf35b0a408fcdd02,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.073,,0.003,0.404,0,,,,,,,false,false,true,true,0.404,{},[],,,,
fasseg,fasseg,fasseg_eval,15fcbc518f53f4113b86,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.024,,0.005,0.043,0,,,,,,,false,false,true,true,0.043,{},[],,,,
fasseg,fasseg,fasseg_eval,cfeafdab31857da3f000,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.053,,0.017,0.075,0.151,,,,,,,false,false,true,true,0.151,{},[],,,,
fasseg,fasseg,fasseg_eval,227bba5d08572f724c26,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.027,,0.004,0.016,0,,,,,,,false,false,true,true,0.016,{},[],,,,
fasseg,fasseg,fasseg_eval,d6d61ed2e54e7da29a14,,true,,,,,,,,,false,,,,,200,fail,7,2172,,2172,0,0,false,,0,0.118,,0.009,0.377,0.07,,,,,,,false,false,true,true,0.377,{},[],QUALITY_GATED,,,
fasseg,fasseg,fasseg_eval,8ad2f93991c3b69eaf2c,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.011,,0.003,0.002,0,,,,,,,false,false,true,true,0.002,{},[],,,,
fasseg,fasseg,fasseg_eval,7d8635294cf5d72ed9d4,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.027,,0.007,0.137,0,,,,,,,false,false,true,true,0.137,{},[],,,,
fasseg,fasseg,fasseg_eval,56fb85b467deb36bef8a,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.071,,0.006,0.407,0,,,,,,,false,false,true,true,0.407,{},[],,,,
fasseg,fasseg,fasseg_eval,a76edab5ba5dd438bba4,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.054,,0.003,0.348,0,,,,,,,false,false,true,true,0.348,{},[],,,,
fasseg,fasseg,fasseg_eval,31fb016496ce543f5f0e,,true,,,,,,,,,false,,,,,200,fail,7,2172,,2172,0,0,false,,0,0.101,,0.008,0.471,0.035,,,,,,,false,false,true,true,0.471,{},[],QUALITY_GATED,,,
fasseg,fasseg,fasseg_eval,415d6c86acd6c583ec88,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.03,,0.002,0.136,0,,,,,,,false,false,true,true,0.136,{},[],,,,
fasseg,fasseg,fasseg_eval,b0089e8f625b537a68cf,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.076,,0.009,0.357,0.087,,,,,,,false,false,true,true,0.357,{},[],,,,
fasseg,fasseg,fasseg_eval,c66cc8ce8aff0651f026,,true,,,,,,,,,false,,,,,200,fail,7,2172,,2172,0,0,false,,0,0.108,,0.008,0.384,0.109,,,,,,,false,false,true,true,0.384,{},[],QUALITY_GATED,,,
fasseg,fasseg,fasseg_eval,090b800b5a6ee83b274f,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.031,,0.004,0.034,0,,,,,,,false,false,true,true,0.034,{},[],,,,
fasseg,fasseg,fasseg_eval,70436ad84d7253716361,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.035,,0.006,0.059,0.001,,,,,,,false,false,true,true,0.059,{},[],,,,
fasseg,fasseg,fasseg_eval,44e73cb132b4662f1034,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.249,,0.001,0.238,0.991,,,,,,,false,false,true,true,0.991,{},[],,,,
fasseg,fasseg,fasseg_eval,f7daf281863c321c9c9a,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.008,,0,0.043,0,,,,,,,false,false,true,true,0.043,{},[],,,,
fasseg,fasseg,fasseg_eval,af058123119875ab01bb,,true,,,,,,,,,false,,,,,200,fail,7,2172,,2172,0,0,false,,0,0.148,,0.006,0.665,0.072,,,,,,,false,false,true,true,0.665,{},[],QUALITY_GATED,,,
fasseg,fasseg,fasseg_eval,d3fbc6b950f8b09783d1,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.014,,0.005,0,0,,,,,,,false,false,true,true,0,{},[],,,,
fasseg,fasseg,fasseg_eval,15aff2c8c09a06ef51d2,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.035,,0.004,0.116,0,,,,,,,false,false,true,true,0.116,{},[],,,,
fasseg,fasseg,fasseg_eval,7fbc44f62f671b75a93b,,true,,,,,,,,,false,,,,,200,degraded,7,700,,700,0,0,false,,0,0.036,,0.005,0.005,0,,,,,,,false,false,true,true,0.005,{},[],,,,
lapa,lapa,local,6a06bff9d744fa60aa8f,source_root/val/images/5214891238_3.jpg,true,,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,fail,7,136,under_eye_left,136,136,136,false,,0,,0.195,,,,0.096,0,0.197,0,0,0,false,false,,,0.394,"{""forehead"":600,""left_cheek"":440,""right_cheek"":440,""nose"":252,""chin"":396,""under_eye_left"":136,""under_eye_right"":136}",[],QUALITY_GATED,,,
lapa,lapa,local,2cbec4259cc44bbc335d,source_root/train/images/HELEN_3025229116_1_0.jpg,true,,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,fail,7,136,under_eye_left,136,136,136,false,,0,,0.195,,,,0.096,0,0.197,0,0,0,false,false,,,0.394,"{""forehead"":600,""left_cheek"":440,""right_cheek"":440,""nose"":252,""chin"":396,""under_eye_left"":136,""under_eye_right"":136}",[],QUALITY_GATED,,,
lapa,lapa,local,ec260e6e1e81d93b0406,source_root/train/images/2140543307_0.jpg,true,,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,degraded,7,44,nose,44,77,77,true,64,0,,0.06,,,,0,0,0.042,0.06,0.021,0.021,false,false,,,0.246,"{""forehead"":160,""left_cheek"":208,""right_cheek"":208,""nose"":44,""chin"":133,""under_eye_left"":77,""under_eye_right"":77}","[{""module_id"":""chin"",""before_pixels"":13,""after_pixels"":133,""threshold"":128,""guard_method"":""dilate"",""dilation_iters"":3},{""module_id"":""under_eye_left"",""before_pixels"":45,""after_pixels"":77,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":1},{""module_id"":""under_eye_right"",""before_pixels"":45,""after_pixels"":77,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":1}]",,,chin|under_eye_left|under_eye_right,
lapa,lapa,local,6543027d6011bbe47017,source_root/train/images/9087362603_0.jpg,true,,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,fail,7,136,under_eye_left,136,136,136,false,,0,,0.195,,,,0.096,0,0.197,0,0,0,false,false,,,0.394,"{""forehead"":600,""left_cheek"":440,""right_cheek"":440,""nose"":252,""chin"":396,""under_eye_left"":136,""under_eye_right"":136}",[],QUALITY_GATED,,,
