source,dataset,sample_hash,ok,fail_reason,status_code,quality_grade,modules_count,module_pixels_min,empty_module_rate,leakage_bg_mean,leakage_hair_mean,chin_leakage_bg,nose_leakage_bg,chin_touches_oval_bottom,nose_touches_oval_side,face_detect_ok,landmark_ok,risk_score,degraded_reasons,reverted_modules,note
fasseg,fasseg,cab735e532536a523369,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,7726c9e29daea05a418d,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,33efd9c0b8510abc9f9e,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,f3347367324892256656,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,cdbfbfae36b4ccee2d88,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,e27f54d36eecbaf60010,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,bda462665c5788f9deb6,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,685010ca2b4790d0c91d,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,d781618b694b6938f683,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,a9ec668e665554446caf,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,96bcf2836631ce97bfea,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,5fe90faa854804d68851,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,6c5601a413967a679b9d,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,c3fc5ec220165ad94dbc,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,01633277e8cbce167fdc,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,03ef8449e505553f3f08,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,1282f3c995d3ff451e8e,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,12c1ec6a4a729ecfa504,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,5cf8f3544b04e411aa30,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,d09ee5682881a901ab67,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,a4c8e2bd4a257cae0939,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,6ceb698bec7f9ff250af,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,31344b7d6847c27580ba,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,965f655146b7f3630784,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,70db2dab451c53a85ad6,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,7d3c2e4512df663f61a5,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,89c2415ac2f313ec0afe,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,9ba324d85a67220331c0,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,7e8b6ee71a00fbb0b09e,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,c9599a5e9732c9728c80,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,66a6b0b43e3cdf684277,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,e141bc6a632605d49a2f,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,ce0ac1e23a218d3cb9b7,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,82c2d3069d6d733ee877,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,8d974d161a9c8ae30624,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,91055fee7b4c06e24afe,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,9d1a0c5281d6231d9f39,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,e4e50994674fce3ba9af,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,d945b7c08ab302d5a0fd,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,3b95898a5fa1505349ab,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,8a41f4c1957feb9f844c,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,80cab335c4550101b3f2,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,4dd4aba800bcc725b892,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,9f3f9948a5cc723496dc,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,a8ef4727bd0ba30f1519,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,cad11a987dcb59b9c31a,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,b6d88fa7eee019450100,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,47ddb4a41c167ced0283,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,9bab497955bb0a86418e,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,a5aa357f8256daf1a187,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,aa06e324845f710e2ff7,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,29eac7b6512d2f13a56e,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,1ff14ee379e4f712a0aa,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,7c5630245699f9ee0be3,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,ccc42ed66e2468024b8c,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,9d34b4a015c71345823f,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,0b7e7a87d4f0d5d130fc,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,698277a14a1ca95c6992,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,3c137f23132d4e689e23,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,c425d528d1978cb64946,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,df4fb934884b8677b8c8,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,70a8b62cb597fd937cd6,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,84dce1380db16e76fb54,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,6b78c323170466a22904,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,7260aa9ed4833498f667,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,baeb42cf90cf77a4229c,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,88acdf9256e773099d44,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,965b78b01f043e3d68d0,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,4dd2dc39a9fad745a230,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,399d6842b7a5060e5ed7,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,f0d834de9bc444f0869b,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,e2af829798856b000a9e,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,c1a7e75141abaa308846,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,c64cd7c2e7fde63c7158,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,e0b73a3da1f202eb588e,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,031693089eaebcb1a548,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,9c2d805230aea852046a,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,aa0c28cd45b36ec6b1e1,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,256f0ba740ead194e2a5,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,1095df650f8978bf18d3,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,398e85a01f0a25db38ab,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,fa5e86e0aec23b07aee6,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,c75dd5c978e7a1df4ab0,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,d306cf35b0a408fcdd02,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,15fcbc518f53f4113b86,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,cfeafdab31857da3f000,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,227bba5d08572f724c26,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,d6d61ed2e54e7da29a14,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,8ad2f93991c3b69eaf2c,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,7d8635294cf5d72ed9d4,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,56fb85b467deb36bef8a,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,a76edab5ba5dd438bba4,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,31fb016496ce543f5f0e,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,415d6c86acd6c583ec88,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,b0089e8f625b537a68cf,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,c66cc8ce8aff0651f026,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,090b800b5a6ee83b274f,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,70436ad84d7253716361,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,44e73cb132b4662f1034,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,f7daf281863c321c9c9a,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,af058123119875ab01bb,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,d3fbc6b950f8b09783d1,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,15aff2c8c09a06ef51d2,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
fasseg,fasseg,7fbc44f62f671b75a93b,false,PRED_MODULES_MISSING,200,,0,0,0,0,0,,,false,false,,,0,,,api_network_error
lapa,lapa,8a80db7c5eca733274fb,false,HTTP_UNKNOWN,0,,0,0,1,,,,,false,false,,,3.5,,,fetch failed
lapa,lapa,fd9c81b1f72063cf5166,false,HTTP_UNKNOWN,0,,0,0,1,,,,,false,false,,,3.5,,,fetch failed
lapa,lapa,495880287a998b885a5f,false,HTTP_UNKNOWN,0,,0,0,1,,,,,false,false,,,3.5,,,fetch failed
lapa,lapa,83113069fd7af8720473,false,HTTP_UNKNOWN,0,,0,0,1,,,,,false,false,,,3.5,,,fetch failed
lapa,lapa,766c63ab5a7b5c327667,false,HTTP_UNKNOWN,0,,0,0,1,,,,,false,false,,,3.5,,,fetch failed
lapa,lapa,1b294112e107e82f94f7,false,HTTP_UNKNOWN,0,,0,0,1,,,,,false,false,,,3.5,,,fetch failed
lapa,lapa,19183eb2312f12c262d6,false,HTTP_UNKNOWN,0,,0,0,1,,,,,false,false,,,3.5,,,fetch failed
lapa,lapa,fab518e56256ecbc53f1,false,HTTP_UNKNOWN,0,,0,0,1,,,,,false,false,,,3.5,,,fetch failed
lapa,lapa,a74359a2a8032f7a186e,false,HTTP_UNKNOWN,0,,0,0,1,,,,,false,false,,,3.5,,,fetch failed
lapa,lapa,3dba58de81d22b7b0332,false,HTTP_UNKNOWN,0,,0,0,1,,,,,false,false,,,3.5,,,fetch failed
lapa,lapa,87fcf832c6b4355b9f79,false,HTTP_UNKNOWN,0,,0,0,1,,,,,false,false,,,3.5,,,fetch failed
lapa,lapa,80e5ff62da0cb8564bd4,false,HTTP_UNKNOWN,0,,0,0,1,,,,,false,false,,,3.5,,,fetch failed
lapa,lapa,a275733318e0bcb35ac9,false,HTTP_UNKNOWN,0,,0,0,1,,,,,false,false,,,3.5,,,fetch failed
lapa,lapa,c084ed8d1e8b535cd4ec,false,HTTP_UNKNOWN,0,,0,0,1,,,,,false,false,,,3.5,,,fetch failed
lapa,lapa,9ec4d59cfa0bf6d594da,false,HTTP_UNKNOWN,0,,0,0,1,,,,,false,false,,,3.5,,,fetch failed
lapa,lapa,a4a50d8dfcbb74cfd3c0,false,HTTP_UNKNOWN,0,,0,0,1,,,,,false,false,,,3.5,,,fetch failed
lapa,lapa,06f1ed53783aa3b0b0bd,false,HTTP_UNKNOWN,0,,0,0,1,,,,,false,false,,,3.5,,,fetch failed
lapa,lapa,f1a682319ff6be35dba5,false,HTTP_UNKNOWN,0,,0,0,1,,,,,false,false,,,3.5,,,fetch failed
lapa,lapa,5f007b23524dec735c20,false,HTTP_UNKNOWN,0,,0,0,1,,,,,false,false,,,3.5,,,fetch failed
lapa,lapa,7a4ad8b2bd6aa83dbf9f,false,HTTP_UNKNOWN,0,,0,0,1,,,,,false,false,,,3.5,,,fetch failed
lapa,lapa,1f896f96177e30b2d1fe,false,HTTP_UNKNOWN,0,,0,0,1,,,,,false,false,,,3.5,,,fetch failed
lapa,lapa,3f4232ebbd3f53c96f63,false,HTTP_UNKNOWN,0,,0,0,1,,,,,false,false,,,3.5,,,fetch failed
lapa,lapa,b2feb469db7ac12052b9,false,HTTP_UNKNOWN,0,,0,0,1,,,,,false,false,,,3.5,,,fetch failed
lapa,lapa,e6ebc86dc012d15f9777,false,HTTP_UNKNOWN,0,,0,0,1,,,,,false,false,,,3.5,,,fetch failed
lapa,lapa,c75648b58e998e74e0ef,false,HTTP_UNKNOWN,0,,0,0,1,,,,,false,false,,,3.5,,,fetch failed
lapa,lapa,30340785ae536845af95,false,HTTP_UNKNOWN,0,,0,0,1,,,,,false,false,,,3.5,,,fetch failed
lapa,lapa,e97200b35e87291ba8c0,false,HTTP_UNKNOWN,0,,0,0,1,,,,,false,false,,,3.5,,,fetch failed
lapa,lapa,3eff70dd79f06da23ab1,false,HTTP_UNKNOWN,0,,0,0,1,,,,,false,false,,,3.5,,,fetch failed
lapa,lapa,c1210ced3fec44e6532a,false,HTTP_UNKNOWN,0,,0,0,1,,,,,false,false,,,3.5,,,fetch failed
lapa,lapa,15f7918b1e3fc0336331,false,HTTP_UNKNOWN,0,,0,0,1,,,,,false,false,,,3.5,,,fetch failed
lapa,lapa,5ce05ff0a8d14c4bae7e,false,HTTP_UNKNOWN,0,,0,0,1,,,,,false,false,,,3.5,,,fetch failed
lapa,lapa,8a6307c93e7fd4bc5ade,false,HTTP_UNKNOWN,0,,0,0,1,,,,,false,false,,,3.5,,,fetch failed
lapa,lapa,cfb911e82d84bb484e9e,false,HTTP_UNKNOWN,0,,0,0,1,,,,,false,false,,,3.5,,,fetch failed
lapa,lapa,8e7b50392009b23d67ab,false,HTTP_UNKNOWN,0,,0,0,1,,,,,false,false,,,3.5,,,fetch failed
lapa,lapa,e833a0a1a75c0c34b4d8,false,HTTP_UNKNOWN,0,,0,0,1,,,,,false,false,,,3.5,,,fetch failed
lapa,lapa,36cfa6c28cadd19b4e70,false,HTTP_UNKNOWN,0,,0,0,1,,,,,false,false,,,3.5,,,fetch failed
lapa,lapa,105d28b117bbce8429e1,false,HTTP_UNKNOWN,0,,0,0,1,,,,,false,false,,,3.5,,,fetch failed
lapa,lapa,5e7da9fb8a6066514ac3,false,HTTP_UNKNOWN,0,,0,0,1,,,,,false,false,,,3.5,,,fetch failed
lapa,lapa,c96b5ce028bdf6eb1d15,false,HTTP_UNKNOWN,0,,0,0,1,,,,,false,false,,,3.5,,,fetch failed
