seed_id,external_product_id,source_listing_ref,market,domain,brand,title,canonical_url,destination_url,attached_product_key,content_key,seed_missing_fields,identity_exists,identity_status,identity_live_read_enabled,identity_review_required,identity_source_tier,sellable_item_group_id,product_line_id,review_family_id,kb_exists,kb_last_success_at,kb_last_error,kb_direct_status,kb_direct_displayable,kb_direct_high_quality_ready,kb_direct_human_reviewed,kb_direct_quality_state,kb_direct_evidence_profile,kb_direct_issues,kb_direct_blocking_issues,kb_effective_product_id,kb_effective_high_quality_ready,kb_borrowed_from_sibling,active_ingredients_status,active_ingredients_issues,variant_status,variant_issues,catalog_attached,catalog_offer_count,index_pipeline_state_exists,index_serving_eligible,db_serving_ready,external_index_published,commerce_doc_public,commerce_doc_id,commerce_doc_has_pivota_insight_summary,commerce_doc_pivota_insight_status,commerce_doc_price_min,commerce_doc_price_max,commerce_doc_external_offer_exists,terminal_hold,terminal_hold_reason,main_blocker,blocker_detail,recommended_lane,next_command
eps_355b1bbbc78f41a16577c1fa,ext_c840771410198f627d75673a,external_seed:ext_c840771410198f627d75673a,US,coconutmatter.com,COCONUT MATTER,TINTED COCONUT LIP BALM,https://coconutmatter.com/products/tinted-coconut-lip-balm,https://coconutmatter.com/products/tinted-coconut-lip-balm,prod::external_seed::external_seed::ext_c840771410198f627d75673a,ck_08cae535bb16eed2e5ce8d35b05b9823,,true,approved,true,false,brand,sig_ab0548c0101059f42676a642,pl_b280c2d5a19e59fcfc525550,rf_b280c2d5a19e59fcfc525550,true,"""2026-05-24T03:48:59.346Z""",,displayable,true,true,true,reviewed,official_pdp_seed,,,ext_c840771410198f627d75673a,true,false,not_expected_missing,,ready,,true,7,true,true,true,false,true,sellable:sig_ab0548c0101059f42676a642,true,available,19,19,true,false,,db_serving_ready,,ready_no_action,
eps_92e6a704c5c54c367fc1b58e,ext_8982e4384c3bd70a5718c899,external_seed:ext_8982e4384c3bd70a5718c899,US,coconutmatter.com,COCONUT MATTER,CLEAR LIP CARE,https://coconutmatter.com/products/clear-lip-care,https://coconutmatter.com/products/clear-lip-care,prod::external_seed::external_seed::ext_8982e4384c3bd70a5718c899,ck_d38095ffa875ea17e1c0e2ae33117243,,true,approved,true,false,brand,sig_2cbeb024c2e87aa7359f3677,pl_9b8329bc5f668e83f25cbd07,rf_9b8329bc5f668e83f25cbd07,true,"""2026-05-24T03:48:59.346Z""",,displayable,true,true,true,reviewed,official_pdp_seed,,,ext_8982e4384c3bd70a5718c899,true,false,not_expected_missing,,no_visible_variant_axis,,true,1,true,true,true,false,true,sellable:sig_2cbeb024c2e87aa7359f3677,true,available,25,25,true,false,,db_serving_ready,,ready_no_action,
eps_8f7a3ed787f0992b52fb0f31,ext_b344f028268229b02a16d0cb,external_seed:ext_b344f028268229b02a16d0cb,US,delicatedaisys.com,Delicate Daisys Botanical Beauty,Cooling After Sun Body Oil Aloe Vera,https://delicatedaisys.com/products/cooling-after-sun-body-oil-aloe-vera,https://delicatedaisys.com/products/cooling-after-sun-body-oil-aloe-vera,prod::external_seed::external_seed::ext_b344f028268229b02a16d0cb,ck_a92dfb72a8d998a057da2df7dd510b44,,true,approved,true,false,brand,sig_fe94d67f4b6aa5cd8feb8e32,pl_b66437e126013dea260dd7e4,rf_b66437e126013dea260dd7e4,true,"""2026-05-26T01:25:53.145Z""",,displayable,true,true,true,reviewed,seller_plus_formula,,,ext_b344f028268229b02a16d0cb,true,false,not_expected_missing,,no_visible_variant_axis,,true,2,true,true,true,false,true,sellable:sig_fe94d67f4b6aa5cd8feb8e32,true,available,34.99,34.99,true,false,,db_serving_ready,,ready_no_action,
eps_ce8262fbf4999342ebc97f69,ext_55b774d3c57906a77a7167f0,external_seed:ext_55b774d3c57906a77a7167f0,US,786cosmetics.com,786 Cosmetics,Sorrento - Breathable Nail Polish,https://786cosmetics.com/products/sorrento-breathable-nail-polish,https://786cosmetics.com/products/sorrento-breathable-nail-polish,prod::external_seed::external_seed::ext_55b774d3c57906a77a7167f0,ck_2185229a1f355cd00193378e573aeec7,,true,approved,true,false,brand,sig_337355ebd00dcd80367973fb,pl_5d796a0d4c81c0e513ee95c7,rf_5d796a0d4c81c0e513ee95c7,true,"""2026-05-26T00:46:07.723Z""",,displayable,true,true,true,reviewed,seller_plus_formula,,,ext_55b774d3c57906a77a7167f0,true,false,not_expected_missing,,ready,,true,2,true,true,true,false,true,sellable:sig_337355ebd00dcd80367973fb,true,available,9.79,9.79,true,false,,db_serving_ready,,ready_no_action,
