domain,brand,external_product_id,title,product_kind,recommended_lane,catalog_attached,index_serving_eligible,identity_ready,product_intel_high_quality,price_amount,price_currency,availability,description_len,has_image,has_full_inci,has_how_to,duplicate_canonical_identity_review,hard_risk,source_gap,quality_flags,canonical_url
anua.com,Anua,ext_81d3882e68c275747ef88b3f,Golden Honmoon Barrier Collagen Mask 4ea,beauty_formula,identity_refresh,true,false,false,true,21,USD,in_stock,159,true,true,true,false,false,false,,https://anua.com/products/golden-honmoon-barrier-collagen-mask-4ea
anua.com,Anua,ext_a3ff031ecfa88381b40ace3a,Heartleaf 77 Clear Pad,beauty_formula,identity_refresh,true,true,false,true,22,USD,in_stock,92,true,true,true,false,false,false,,https://anua.com/products/heartleaf-77-toner-pad-160ml
anua.com,Anua,ext_4853855767b9353fe7743a14,Niacinamide 10 TXA 4 Serum for Brightening and Dark Spots,beauty_formula,identity_refresh,true,true,false,true,24,USD,in_stock,95,true,true,true,false,false,false,,https://anua.com/products/niacinamide-10-txa-4-serum-2
anua.com,Anua,ext_df4d56308c3375c430514d29,Peach 70% Niacinamide Serum,beauty_formula,identity_refresh,true,true,false,true,22,USD,in_stock,102,true,true,true,false,false,false,,https://anua.com/products/peach-70-niacinamide-serum-30ml
anua.com,Anua,ext_eeaa60fdc9e5d58f427289cc,Peach 77 Niacin Essence Toner,beauty_formula,identity_refresh,true,true,false,true,14,USD,in_stock,141,true,true,true,false,false,false,,https://anua.com/products/peach-77-niacin-essence-toner-1
anua.com,Anua,ext_a406636157366f31879c4cbe,Rumi Ultra-thin Spot Cover Patch (55ea),beauty_formula,identity_refresh,true,false,false,true,14,USD,in_stock,179,true,true,true,false,false,false,,https://anua.com/products/rumi-ultra-thin-spot-cover-patch-55ea
cosrx.com,COSRX,ext_1114a5d3211b3ab4dc2b8b9c,COSRX 5 PDRN Collagen Vitalizing Hydrogel Eye Patch,beauty_formula,identity_refresh,true,true,false,true,23,USD,in_stock,372,true,true,true,false,false,false,,https://www.cosrx.com/products/cosrx-5-pdrn-collagen-vitalizing-hydrogel-eye-patch
cosrx.com,COSRX,ext_ffe979b68217fc6284ab0587,COSRX PEPTIDE-132 Ultra Perfect Hair Bonding Oil Serum,beauty_formula,identity_refresh,true,true,false,true,19,USD,in_stock,249,true,true,true,false,false,false,,https://www.cosrx.com/products/cosrx-peptide-132-ultra-perfect-hair-bonding-oil-serum
cosrx.com,COSRX,ext_341135a70d2de9be18c289f4,COSRX PEPTIDE-132 Ultra Perfect Hair Bonding Shampoo,beauty_formula,identity_refresh,true,true,false,true,12,USD,in_stock,269,true,true,true,false,false,false,,https://www.cosrx.com/products/cosrx-peptide-132-ultra-perfect-hair-bonding-shampoo
cosrx.com,COSRX,ext_527163d2329455f14939415d,COSRX The Alpha-Arbutin Discoloration Care Hydrogel Mask,beauty_formula,identity_refresh,true,true,false,true,15,USD,in_stock,358,true,true,true,false,false,false,,https://www.cosrx.com/products/cosrx-the-alpha-arbutin-discoloration-care-hydrogel-mask
cosrx.com,COSRX,ext_b393ce56e64618ebef248182,Full Fit Propolis Light Cream,beauty_formula,identity_refresh,true,true,false,true,32,USD,in_stock,383,true,true,true,false,false,false,,https://www.cosrx.com/products/full-fit-propolis-light-cream
cosrx.com,COSRX,ext_fd1e083ab2b4889c0edac26d,The 6 Peptide Skin Booster Serum,beauty_formula,identity_refresh,true,true,false,true,22.5,USD,in_stock,347,true,true,true,false,false,false,,https://www.cosrx.com/products/the-6-peptide-skin-booster-serum
cosrx.com,COSRX,ext_d7c7d8ecebd2fa838ed945e1,The Hyaluronic Acid 3 Serum,beauty_formula,identity_refresh,true,true,false,true,25,USD,in_stock,350,true,true,true,false,false,false,,https://www.cosrx.com/products/the-hyaluronic-acid-3-serum
cosrx.com,COSRX,ext_5430151a286b68f12264817f,The Niacinamide 15 Serum,beauty_formula,identity_refresh,true,true,false,true,25,USD,in_stock,435,true,true,true,false,false,false,,https://www.cosrx.com/products/the-niacinamide-15-serum
cosrx.com,COSRX,ext_5d993994140e669f41d2cec7,The Retinol 0.3 Cream,beauty_formula,identity_refresh,true,true,false,true,26.1,USD,in_stock,428,true,true,true,false,false,false,,https://www.cosrx.com/products/the-retinol-0-3-cream
dermstore.com,RMS Beauty,ext_b8af61a562f4ab972197f413,RMS Beauty Revitalize Hydra Concealer 0.17fl oz (Various Shades),beauty_formula,identity_refresh,true,false,false,true,27,USD,in_stock,97,true,true,true,false,false,false,,https://www.dermstore.com/p/rms-beauty-revitalize-hydra-concealer-0.17fl-oz-various-shades/16621199/
innbeautyproject.com,INNBEAUTY PROJECT,ext_2eb4c3afe19f09afbb6756d0,Elastic Skin,beauty_formula,identity_refresh,true,true,false,true,46,USD,in_stock,828,true,true,true,false,false,false,,https://www.innbeautyproject.com/products/elastic-skin
innbeautyproject.com,INNBEAUTY PROJECT,ext_4b204c1181964df4e411f196,Elastic Skin,beauty_formula,identity_refresh,true,true,false,true,46,USD,in_stock,828,true,true,true,false,false,false,,https://innbeautyproject.com/products/elastic-skin
innbeautyproject.com,INNBEAUTY PROJECT,ext_99954e44d33d9e13042db1eb,Extreme Cream,beauty_formula,identity_refresh,true,true,false,true,44,USD,in_stock,357,true,true,true,false,false,false,,https://www.innbeautyproject.com/products/extreme-cream
innbeautyproject.com,INNBEAUTY PROJECT,ext_ace231d19402268a9871a0fa,Extreme Cream,beauty_formula,identity_refresh,true,true,false,true,44,USD,in_stock,357,true,true,true,false,false,false,,https://innbeautyproject.com/products/extreme-cream
